Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
40.09633/AB,"FERNANDEZ VALCARCEL, ALVARO",Albacete/ALBACETE,"CS, RW",,,
40.09700/CR,"ALIMENTACION MAR-GO, S.L.",Ciudad Real/CIUDAD REAL,CS,,,
40.09743/GU,"CONWAY-THE CONVENIENCE COMPANY, S.A.",Guadalajara/QUER,CS,,,
40.09747/AB,"COMERCIAL FRIGOLLANO, S.L.",Albacete/ALBACETE,CS,,,
40.09917/CR,"CLAZAMAR, S.L.",Ciudad Real/SANTA CRUZ DE MUDELA,CS,,,
40.09952/AB,"SÁNCHEZ BUIZA, S.L.L.",Albacete/HELLIN,CS,,,
40.10130/TO,"DISTRIBUCIONES HOSTELERAS TORRIJOS, S.L.",Toledo/TORRIJOS,CS,,,
40.10355/TO,"COALIMENT CASTILLA, S.A.U.",Toledo/TALAVERA DE LA REINA,CS,,,
40.10435/TO,"DISFRIGO, S.L.",Toledo/SESEÑA,CS,,,
40.10481/AB,"PRODUCTOS ALIMENTICIOS ALBACETE, S.A.",Albacete/ALBACETE,CS,,,
40.10525/TO,"REFRICON, S.L.",Toledo/SANTO DOMINGO-CAUDILLA,CS,,,
40.10526/TO,GERIALSA S.L.,Toledo/ALCABON,CS,,,
40.10627/CU,"VIÑOLO GOURMET, S.A.",Cuenca/MOTA DEL CUERVO,"CS, RW",,,
40.11251/TO,HECOTOLEDO C.B.,Toledo/TOLEDO,CS,,,
40.11409/TO,"COMERCIAL DURI, S.A.",Toledo/VALMOJADO,CS,,,
40.11756/AB,VICENTE RODRIGUEZ SORIA,Albacete/ALBACETE,CS,,,
40.12102/TO,"CUSTODIO MARTIN LOPEZ, S.L.",Toledo/ORGAZ,CS,,,
40.12395/AB,"PESCADOS CERVERA, S.A.",Albacete/ALBACETE,CS,,,
40.12588/CR,"COMERCIAL MEDINA MALAGONERA, S.L.",Ciudad Real/MALAGON,CS,,,
40.12775/TO,"HERGUEDIS, S.A.",Toledo/CALERA Y CHOZAS,CS,,,
40.12819/TO,"DISTRIBUCIONES GARCIA, S.L.",Toledo/SANTO DOMINGO-CAUDILLA,"CS, RW",,,
40.12919/CR,"EFRAN, S.L.",Ciudad Real/MANZANARES,CS,,,
40.13168/TO,"COHELDI, S.L.",Toledo/TALAVERA DE LA REINA,CS,,,
40.13202/TO,"FERTOFRÍO, S.A.",Toledo/TOLEDO,CS,,,
40.13312/GU,"HERMANOS GARCIA MOLINERO, S.L.",Guadalajara/GUADALAJARA,CS,,,
40.13357/AB,"LACTALIS FORLASA, S.L.",Albacete/VILLARROBLEDO,CS,,,
40.13441/AB,"JOSE MARIA GRUESO, C.B.",Albacete/RODA (LA),CS,,,
40.13587/AB,"COMPAÑIA NACIONAL DE COMERCIO, S.A.",Albacete/ALBACETE,"CS, RW",,,
40.13588/AB,"COMPAÑIA NACIONAL DE COMERCIO, S.A.",Albacete/ALBACETE,"CS, RW",,,
40.13645/AB,"SORIAPES, S.L.",Albacete/CASAS-IBAÑEZ,"CS, RW",,,
40.13727/CR,"ECOS MANCHEGOS, S.A.",Ciudad Real/TOMELLOSO,CS,,,
40.13861/AB,COPRISER S.L.,Albacete/ALBACETE,CS,,,
40.13862/TO,"CASQUERO PAREDES, JOSÉ IGNACIO",Toledo/TALAVERA DE LA REINA,CS,,,
40.13863/AB,"MANCHUELA ALIMENTARIA, S.L.",Albacete/CASAS-IBAÑEZ,CS,,,
40.13869/AB,"ANIGMA, S.A.",Albacete/ALBACETE,CS,,,
40.14044/CR,"CABEZUELO FOODS, S.L.",Ciudad Real/SOCUELLAMOS,CS,,,
40.14047/CR,"ALIMENTACION Y ANEXOS SERRANO, S.L.",Ciudad Real/ALMAGRO,CS,,,
40.14289/AB,"DISTRIBUCIONES Y BEBIDAS JUAREZ, S.L.",Albacete/HELLIN,CS,,,
40.14297/TO,"CONGELADOS EL MUSICO, S.L.",Toledo/TOLEDO,"CS, RW",,,
12.10634/TO,"MONREAL MUÑOZ, CARMEN MARÍA",Toledo/QUINTANAR DE LA ORDEN,PP,,,
10.14881/CU,"POFRIS, S.L.",Cuenca/SAN CLEMENTE,"CP, MM, MP",,,
40.14739/AB,"COMPAÑIA NACIONAL DE COMERCIO, S.A.",Albacete/HELLIN,CS,,,
10.14934/GU,"PREPARADOS DE LA CAZA J. RIBALDA, S.A.",Guadalajara/SAUCA,"CS, CP, GHE","wU, wG",,
40.14829/CR,"HNOS. DUEÑAS DISTR. MANCHEGAS, S.L.",Ciudad Real/MALAGON,CS,,,
10.14997/TO,"DERAZA IBERICO, S.L.",Toledo/TALAVERA DE LA REINA,"CS, CP, MM, MP, PP",,MP,
10.14998/TO,"SECADEROS DE ALMAGUER, S.A.",Toledo/CORRAL DE ALMAGUER,"CS, PP",,MP,
15.03965/TO,"BONILAC, S.L.",Toledo/TALAVERA DE LA REINA,CC,,,
12.10841/AB,"PESCADOS BALAZOTE, S.L.",Albacete/ALBACETE,"CS, RW, FFP",,SN,
15.03971/CR,"CABRERA GALLEGO, ANTONIO",Ciudad Real/MANZANARES,CS,,,
15.03973/AB,"GUIJARRO MUÑOZ, S.L.",Albacete/MINAYA,PP,,,
14.02095/CU,"INDUSTRIAS AVICOLAS HERPOGA, S.L.",Cuenca/ACEBRON (EL),EPC,,,
40.14970/CR,"SOCIOS PRIMERAS MARCAS, S.L.",Ciudad Real/TOMELLOSO,CS,,,
10.15093/CU,REJAS JIMENEZ HNOS. S.L.U.,Cuenca/SAN CLEMENTE,"CS, CP, MM, MP",,,
40.15017/TO,"DISTRIBUCIONES LA MAR DE BUENOS, S.L.",Toledo/CAMUÑAS,RW,,,
15.04024/AB,"LACTEOS DE EL BONILLO, S.L.",Albacete/BONILLO (EL),PP,,,
40.15073/CU,"SOFIO, S.L.",Cuenca/QUINTANAR DEL REY,CS,,,
40.15126/AB,"DISTRIBUCIONES MUÑOZ Y VERDEJO, S.L.",Albacete/CASAS-IBAÑEZ,CS,,,
40.15165/TO,"ALIMENTOS PREPARADOS NATURALES, S.L.",Toledo/YEBENES (LOS),CS,,,
10.15237/TO,"CÁRNICAS IMPEX, S.L.",Toledo/TOLEDO,"CS, CP",,,
40.15250/TO,"GOMEZ GOMEZ, RAFAEL",Toledo/ORGAZ,CS,,,
40.15251/AB,"DISTRIBUCIONES GARCIA CARID, S.A.",Albacete/ALBACETE,CS,,,
10.15289/CU,"CÁRNICAS FRIVALL, S.L.U.",Cuenca/VILLAR DE OLALLA,"CS, SH, CP",P,,
15.04145/GU,"LA FLOR DE BRIHUEGA, S.L.",Guadalajara/SOLANILLOS DEL EXTREMO,PP,,,
40.15474/TO,"ECOMORA, S.A.",Toledo/MORA,CS,,,
10.15479/CU,"FERGONVI, S.L",Cuenca/VILLARTA,"RW, PP",,"MP, ST",
10.15480/CR,"CARNE DE MONTE Y GANADERIA, S.L.",Ciudad Real/PUERTOLLANO,"CP, GHE","wL, wA, wU, wG",,
10.15502/CR,"DISTRIBUCIONES CANUTO, C.B.",Ciudad Real/VALDEPEÑAS,"CS, CP",,,
10.15504/CR,"CARNICAS LOS HERMANOS MACELARII, SOCIEDAD LIMITADA",Ciudad Real/ALCAZAR DE SAN JUAN,"CP, MM, MP, PP",,MP,
15.04177/CR,"RODRIGUEZ DELGADO, VICTORIANO",Ciudad Real/ALCUBILLAS,PP,,,
40.15562/TO,"CASTY, S.A.",Toledo/PEPINO,CS,,,
10.15520/AB,"ALEJO GIL, S.L.",Albacete/BONILLO (EL),"MM, MP, PP",,MP,
10.15586/TO,"VACUNOS SELECTOS TELLO, S.L.",Toledo/TOLEDO,CP,,,
40.15634/TO,"GARDIFRUT, S.L.",Toledo/MOCEJON,CS,,,
10.15602/TO,INDUSTRIAS CÁRNICAS MAFRICENTRO S.A.,Toledo/TOLEDO,"CS, SH","P, B, C, O, S",,
10.15631/TO,"KASTEEL IBEROALIMENTARIA, S.A.",Toledo/CABAÑAS DE LA SAGRA,"CP, MM, MP, PP",,MP,
40.15710/CR,"SIERRA DE LA GALANA, S.L.U.",Ciudad Real/DAIMIEL,CS,,,
10.15645/TO,"DEL CAMPO A LA PARRILLA, S.L.",Toledo/TOLEDO,"CP, MM, MP, PP",,MP,
10.15651/GU,CARNICAS DRIEBES S.L.,Guadalajara/DRIEBES,"CP, PP",,MP,
12.11509/CU,"IBAÑEZ JORDAN, C.B.",Cuenca/CUENCA,CS,,,
10.15693/TO,"GOMEZ MARIN, S.A.L.",Toledo/SONSECA,"CP, MM, MP, PP",,MP,
10.15703/CU,"INDUSTRIAS CARNICAS LORIENTE PIQUERAS, S.A.",Cuenca/TARANCON,"RW, CP, MM, MP, PP",,MP,
10.15705/TO,"JAMONES Y EMBUTIDOS JIMENEZ, S.L.",Toledo/SANTA OLALLA,PP,,MP,
15.04268/CR,"JAMONES ARROYO, S.L.",Ciudad Real/ARGAMASILLA DE CALATRAVA,RW,,,
12.11603/CR,"VELARDE CASTELLANOS, JESUS",Ciudad Real/CIUDAD REAL,PP,,SN,
15.04287/AB,"QUESO EL ENTREMISO DE EL BONILLO, S.L.",Albacete/BONILLO (EL),PP,,,
40.15987/CR,"DISTRIBUCIONES LOAPI, S.L.",Ciudad Real/TOMELLOSO,CS,,,
40.15988/CR,"GRUESO MORENO, S.L.",Ciudad Real/TOMELLOSO,CS,,,
10.15858/TO,"CARNICAS VALAND, S.L.",Toledo/VALMOJADO,CP,,,
12.11677/TO,ELABORACIÓN DE PESCADOS CASAPESCA S.L.,Toledo/LOMINCHAR,"CS, RW, PP, FFP",,,
14.02179/TO,"HUEVOS ORTIZ, S.L.",Toledo/GALVEZ,"CS, EPC",,,
40.16023/AB,"FRANFER, S.A.",Albacete/ALBACETE,CS,,,
40.16036/CU,"UNION CASTELLANA DE ALIMENTACION, S.A.",Cuenca/TARANCON,CS,,,
10.15897/GU,"ELABORADOS DIEZ, S.L.",Guadalajara/MOLINA,PP,,MP,
10.15901/TO,CÁRNICAS MANJARRÉS S.L.,Toledo/TORRIJOS,"CP, PP",,MP,
15.04314/TO,"QUALERY CULTURE, S.L.U.",Toledo/SANTO DOMINGO-CAUDILLA,PP,,,
40.16126/TO,"COHELDI, S.L.",Toledo/PEPINO,CS,,,
15.04330/CR,AGROPECUARIAS BLANCO MELLADO,Ciudad Real/PUEBLONUEVO DEL BULLAQUE,PP,,,
40.16132/AB,"EXCLUSIVAS ENGUIDANOS, S.L.",Albacete/ALBACETE,CS,,,
40.16160/AB,"DISTRIBUCIONES F.G. VILLARROBLEDO, S.L.",Albacete/VILLARROBLEDO,CS,,,
40.16190/CU,"VALERO CABAÑERO, Mª ESTRELLA",Cuenca/QUINTANAR DEL REY,"CS, RW",,,
15.04355/CR,"ENTREMONTES, SOCIEDAD COOPERATIVA",Ciudad Real/PUEBLA DE DON RODRIGO,"PP, CC",,,
10.16029/AB,"EMBUTIDOS LOS MOLINOS, S.C.L.",Albacete/PEÑAS DE SAN PEDRO,"MM, MP, PP",,MP,
10.16199/CR,"LOPEZ DE LA OSA RGUEZ.-RABADAN, AQUILINO",Ciudad Real/SOLANA (LA),"CP, PP",,MP,
10.16237/AB,"SANCHEZ TORRES, VANESA",Albacete/PATERNA DEL MADERA,"MM, MP, PP",,MP,
15.04420/AB,"INDUSTRIAS LACTEAS HELLINERAS, S.L.L.",Albacete/ISSO,PP,,,
15.04425/TO,"QUESOS ROSARIO CASTAÑO, S.L.",Toledo/HERRERUELA DE OROPESA,PP,,,
40.16575/CR,"CENTRAL FRIGORIFICA FRIMAN, S.L.",Ciudad Real/TOMELLOSO,CS,,,
10.16318/TO,"HERRERA GUTIERREZ, JOSE LUIS",Toledo/TALAVERA DE LA REINA,"CP, MM, MP, PP",,MP,
40.16643/AB,"FOMENTO QUESO MANCHEGO, S.L.L.",Albacete/ALBACETE,CS,,,
15.04449/AB,"LOPEZ HARO, JUAN",Albacete/VILLARROBLEDO,PP,,,
40.16699/AB,"ALONSO SARRION MARTINEZ, S.A.",Albacete/ALBACETE,CS,,,
10.16513/CR,"CONSERVAS EL CAZADOR, S. L.",Ciudad Real/SOLANA (LA),"GHE, PP","wL, wA",MP,
12.12316/AB,"LOPEZ GARRIDO PESCADOS, S.L.",Albacete/ALBACETE,CS,,,
10.16562/TO,"INDUSTRIAS DE ALIMENTACION BOLIVAR, S.L.",Toledo/CASARRUBIOS DEL MONTE,"CS, CP",,,
15.04519/TO,"INDUSTRIAS ALIMENTARIAS MARTAL, S.L.",Toledo/TOBOSO (EL),PP,,,
40.16913/TO,"TORRES TORRES, JUAN JAVIER",Toledo/BURUJON,CS,,,
40.16945/AB,"DISTRIBUCIONES SANTOS, S.L.",Albacete/HELLIN,CS,,,
15.04531/TO,"QUESOS PEÑITAS, S.L.",Toledo/BELVIS DE LA JARA,PP,,,
12.12406/CR,"TERESA MUÑOZ-QUIROS, S.L.",Ciudad Real/ALCAZAR DE SAN JUAN,PP,,,
40.16993/GU,"GESFRIO, S.A.",Guadalajara/FONTANAR,"CS, RW",,,
10.16641/CR,"HERMANOS PRIETO, C.B.",Ciudad Real/VALDEPEÑAS,"CS, PP",,MP,
15.04549/TO,SCHREIBER FOODS ESPAÑA S.L.,Toledo/NOBLEJAS,PP,,,
12.12442/CR,"INKIELE, S.L.",Ciudad Real/SOCUELLAMOS,PP,,,
10.16705/TO,"BELL ESPAÑA ALIMENTACIÓN, S.L.U.",Toledo/CASARRUBIOS DEL MONTE,"RW, PP",,MP,
40.17083/AB,"SPANISH CHEESE, S.L.",Albacete/ALBACETE,CS,,,
10.16750/TO,CARNES SALUD 1980 SL.,Toledo/TALAVERA DE LA REINA,"CP, MM, MP, PP",,MP,
15.04625/CR,RIO CAÑAMARES SOCIDAD COOPERATIVA DE CASTILLA LA MANCHA,Ciudad Real/VILLAHERMOSA,PP,,,
40.17253/CR,"ECOS MANCHEGOS, S.A.",Ciudad Real/CIUDAD REAL,CS,,,
15.04634/TO,"QUESERIA EL FRAILE, S.L.",Toledo/TOBOSO (EL),PP,,,
10.16868/AB,"MARTINEZ MARQUEZ, PEDRO JOAQUIN",Albacete/JARDIN (EL),"MM, MP, PP",,MP,
40.17438/TO,"JUMOSAL, S.L.",Toledo/TALAVERA DE LA REINA,CS,,,
15.04700/CR,"HERMANOS RAMIREZ LLANOS, S.L.",Ciudad Real/ARGAMASILLA DE ALBA,PP,,,
26.07359/AB,"CONSERVAS LA ALACENA, S.L.",Albacete/ALMANSA,PP,,MP,
15.04701/AB,"COMERCIAL DE SACOS Y CORDELERIA, S.L.",Albacete/VILLARROBLEDO,PP,,,
40.17508/CR,"VEGAJARDIN, S.L.",Ciudad Real/CIUDAD REAL,CS,,,
10.17082/TO,"SERVOCAR, S.A.",Toledo/CASARRUBIOS DEL MONTE,"RW, CP, PP",,MP,
10.17096/AB,"MATADERO INDUSTRIAL DE TOBARRA, S.L.",Albacete/TOBARRA,SH,"P, C, O",,
10.17167/TO,"FLORESCOR, S.L.",Toledo/CAZALEGAS,PP,,MP,
40.17674/CR,"LUIS PIÑA, S.A.",Ciudad Real/CIUDAD REAL,CS,,,
40.17675/CR,"LUIS PIÑA, S.A.",Ciudad Real/ARGAMASILLA DE CALATRAVA,CS,,,
14.02286/TO,"DIAZ GUERRERO, MANUEL",Toledo/MAQUEDA,EPC,,,
15.04740/CR,"ALDONZA, S.L.",Ciudad Real/VILLAMAYOR DE CALATRAVA,PP,,,
12.13101/CR,"LIBERPESCA, S.L.",Ciudad Real/ARGAMASILLA DE CALATRAVA,CS,,,
40.17833/AB,"EL CONCHEL ORIGINAL FOOD, S.A.",Albacete/BALLESTERO (EL),CS,,,
40.17897/GU,"ABASTOS GUADALAJARA, S.L.",Guadalajara/CABANILLAS DEL CAMPO,CS,,,
40.17919/TO,"LA ABUELA JULIA, S.L.",Toledo/NAMBROCA,CS,,,
10.17444/CR,"AZAÑON MORA, MILAGROS",Ciudad Real/ROBLEDO (EL),PP,,MP,
10.17509/TO,"CARNICAS RUJOVI, S.L.",Toledo/LOMINCHAR,"CP, MM, MP, PP",,MP,
10.17510/TO,"PANIAGUA HERNÁNDEZ, GUILLERMO",Toledo/TOLEDO,CP,,,
40.18119/TO,"HIPER USERA, S.L.",Toledo/TOLEDO,CS,,,
40.18156/CR,"HERMANOS GARCIA RIVAS, S.L.",Ciudad Real/TOMELLOSO,CS,,,
10.17568/TO,"PRIETO GONZÁLEZ, JAVIER",Toledo/NOMBELA,SH,"P, C, O",,
40.18212/TO,"EXCLUSIVAS TOLEDO, S.L.",Toledo/TOLEDO,CS,,,
10.17634/CR,"FERNANDEZ MORENO, VICENTE",Ciudad Real/VALDEPEÑAS,"CP, MM, MP",,,
12.13494/CR,"PESCADOS ANTONIO Y JUSTINO, S.L.",Ciudad Real/CIUDAD REAL,"PP, FFP",,,
40.18283/CR,"ALMACEN FRIGORIFICO DE CONGELADOS Y HELADOS, S.L.L.",Ciudad Real/TOMELLOSO,CS,,,
10.17711/TO,"AROMA MANCHEGO, S.L.",Toledo/VENTAS CON PEÑA AGUILERA (LAS),"RW, MM, MP, PP",,MP,
26.07670/TO,"AROMA MANCHEGO, S.L.",Toledo/VENTAS CON PEÑA AGUILERA (LAS),PP,,MP,
15.04901/TO,"ARTESANOS PEÑAS NEGRAS DE MORA, S.L.U.",Toledo/MORA,PP,,,
14.02331/CU,"POVEDA HORCAJADA, EDUARDO",Cuenca/ALCAZAR DEL REY,EPC,,,
15.04925/TO,SUEROMANCHA S.L.,Toledo/YEBENES (LOS),PP,,,
10.17789/TO,"JASLA HOSTELERÍA, S.L.",Toledo/CARRANQUE,"CP, PP",,MP,
40.18549/GU,"DISTRIBUCIONES SANZ, C.B.",Guadalajara/GUADALAJARA,CS,,,
14.02342/TO,"ARANDI ILLESCAS, S.L.",Toledo/ILLESCAS,"CS, PP, LEP",,,
15.04955/AB,"LACTALIS VILLARROBLEDO, S.L.U.",Albacete/VILLARROBLEDO,"RW, PP",,,
12.13778/CR,"HIJOS DE JOSÉ DEL HOYO, S.L.",Ciudad Real/CIUDAD REAL,RW,,,
10.17857/GU,MATADERO MONDEJANO S.L.,Guadalajara/MONDEJAR,"SH, CP","C, O",,
10.17873/TO,"CARNES MANCHEGAS JIMENEZ MONTERO, S.L.",Toledo/TALAVERA DE LA REINA,"RW, CP, MM, MP",,MP,
10.17878/CR,"DISTRIBUCIONES DE LA ROSA-CALDERON, S.L.",Ciudad Real/ALMADEN,RW,,MP,
15.04963/CR,"DISTRIBUCIONES DE LA ROSA-CALDERON, S.L.",Ciudad Real/ALMADEN,RW,,,
15.04970/TO,S.A.T. LA CAÑADA REAL SORIANA,Toledo/MADRIDEJOS,PP,,,
10.18073/GU,"CARNES CASTELLANO ALCARREÑAS, S.L.",Guadalajara/GUADALAJARA,,,,
10.18087/CR,"EMBUTIDOS LA ANISIA, S.L.",Ciudad Real/TOMELLOSO,"CS, CP, MM, MP, PP",,MP,
10.18128/TO,"CÁRNICAS GUAYERBAS, S.L.L.",Toledo/HERRERUELA DE OROPESA,"CP, PP",,MP,
10.18207/TO,"EXPLOTACIONES HERMENEGILDO ARANDA, S.L.",Toledo/PULGAR,"CP, MM, MP, PP",,MP,
10.18229/AB,MANCHACOR S.L.,Albacete/ALBACETE,"CS, CP",,,
10.18247/AB,"MARTINEZ GARCIA, JONATHAN",Albacete/HELLIN,PP,,MP,
10.18260/CR,"CALZADO SOBRINO, RAFAEL",Ciudad Real/BOLAÑOS DE CALATRAVA,PP,,MP,
40.19187/TO,"SÁNCHEZ VÁZQUEZ HERMANOS, S.A.",Toledo/TALAVERA DE LA REINA,CS,,,
40.19188/TO,"SÁNCHEZ VÁZQUEZ HERMANOS, S.A.",Toledo/TALAVERA DE LA REINA,CS,,,
40.19189/TO,"SÁNCHEZ VÁZQUEZ HERMANOS, S.A.",Toledo/TALAVERA DE LA REINA,CS,,,
40.19190/TO,"SÁNCHEZ VÁZQUEZ HERMANOS, S.A.",Toledo/TALAVERA DE LA REINA,CS,,,
15.05080/CR,"LAGASCA 91 AGROINVEST, S.L.",Ciudad Real/ARGAMASILLA DE ALBA,PP,,,
15.05085/AB,"OVI CHINCHILLA, SL",Albacete/CHINCHILLA DE MONTE-ARAGON,PP,,,
40.19316/TO,"MAKRO AUTOSERVICIO MAYORISTA, S.A.",Toledo/OLIAS DEL REY,"CS, RW",,,
15.05109/CR,"AGROPEÑUELAS, S.L.",Ciudad Real/TRINCHETO (EL),PP,,,
40.19351/CR,"QUESVAL, S.L.L.",Ciudad Real/VALDEPEÑAS,CS,,,
10.18453/AB,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Albacete/ALBACETE,"RW, CP",,,
40.19439/AB,"GENERAL MARKETS FOOD IBERICA, S.A.U.",Albacete/ALBACETE,CS,,,
40.19517/TO,"EUSEBIO BARRASA, C.B.",Toledo/VILLASECA DE LA SAGRA,CS,,,
10.18545/TO,"RUFO ROMÁN, TOMÁS",Toledo/PEPINO,"CP, GHE","wU, wG",,
40.19581/AB,"DISTRIBUCIÓN 76 CAMPOLLANO, S.A.",Albacete/ALBACETE,CS,,,
26.08116/GU,"COMIDAS POPULARES PACO, S.L.",Guadalajara/CABANILLAS DEL CAMPO,PP,,MP,
40.19591/TO,"TELECONGELADOS, S.L.",Toledo/ILLESCAS,CS,,,
15.05200/CR,"INDUSTRIAS GARCÍA VELA, S.A.",Ciudad Real/ALCAZAR DE SAN JUAN,CS,,,
10.18625/TO,"CASIN, S.A.",Toledo/UGENA,PP,,ST,
15.05215/CR,"FINCA FUENTILLEZJOS ALIMENTOS ECOLÓGICOS, S.L.",Ciudad Real/POBLETE,PP,,,
10.18660/CR,"CARNE REAL, S.L.",Ciudad Real/VALDEPEÑAS,"CS, CP, PP",,MP,
15.05232/CR,"LACTEOS ROCAVASNA, S.L.",Ciudad Real/CRISTO DEL ESPIRITU SANTO,PP,,,
10.18678/TO,"UGENA PRODUCTOS INDUSTRIALES DEL AVE, S.L.",Toledo/YUNCOS,PP,,MP,
12.14605/CR,"DISNAFE, S.L.",Ciudad Real/PEDRO MUÑOZ,"CS, PP",,,
40.19855/AB,"DISTRIBUCIONES GARRIDO MARCO, S.L.",Albacete/ALBACETE,CS,,,
40.19861/CU,"INALDYM, S.L.",Cuenca/HONRUBIA,CS,,,
40.19863/TO,"CÁRNICAS TORRECAZA, S.L.",Toledo/SANTA CRUZ DEL RETAMAR,"CS, RW",,,
10.18702/TO,"NUTRAVE, SA.",Toledo/BARGAS,"SH, CP, MM, MP",A,,
10.18747/CU,"OSMO S. XXI, S.L.",Cuenca/TARANCON,"RW, CP, PP",,MP,
15.05276/TO,"LACTEAS GUADAMUR, S.L.",Toledo/GUADAMUR,"CS, PP",,,
40.20020/AB,"LOGISTICA Y DISTRIB. J. LOPEZ, S.L.",Albacete/ALBACETE,CS,,,
10.18826/CU,INDUSTRIAS CARNICAS LORIENTE PIQUERAS S.A. (INCARLOPSA),Cuenca/TARANCON,"RW, PP",,MP,
10.18827/TO,"CARNES BALDOMERO, S.L.",Toledo/SANTA CRUZ DE LA ZARZA,"SH, CP","C, O",,
12.14726/TO,"PESCADERIA FILILY, C.B.",Toledo/TALAVERA DE LA REINA,CS,,,
40.20116/AB,"DISHORE, SL.",Albacete/ALBACETE,CS,,,
40.20118/CR,"CUADRA ORTEGA, MIGUEL ANGEL",Ciudad Real/BOLAÑOS DE CALATRAVA,CS,,,
40.20119/CR,"VALDEPAN, C.B.",Ciudad Real/VALDEPEÑAS,CS,,,
40.20122/TO,"DISJARA, S.L.",Toledo/TALAVERA DE LA REINA,CS,,,
40.20175/AB,"LA CREMA DE CAFE CASTILLA-LA MANCHA, S.L.L.",Albacete/ALMANSA,CS,,,
10.18897/CU,"GUADABEJAR, S.L.",Cuenca/CAÑADA DEL HOYO,PP,,"BL, MP",
10.18899/CR,"CARNICAS CARDISA, S.L.",Ciudad Real/DAIMIEL,CP,,,
15.05344/CR,"DIAZ TORRES, JUAN",Ciudad Real/MORAL DE CALATRAVA,PP,,,
40.20302/CR,"CEDIPAS, S.L.",Ciudad Real/ALCAZAR DE SAN JUAN,CS,,,
10.18939/AB,"TRIPAS ALBACETE, S.L.",Albacete/ALBACETE,PP,,ST,
40.20353/CR,"DISTRIBUCIONES ACEMAN, S.L.",Ciudad Real/BOLAÑOS DE CALATRAVA,CS,,,
15.05389/AB,"TORNERO CARRASCO, PAULINO",Albacete/MINAYA,PP,,,
40.20519/TO,"GRUPO SADA P.A., S.A.",Toledo/LOMINCHAR,RW,,,
10.19141/TO,"CARNICAS IGUAL SUELA, S.L.",Toledo/LAGARTERA,"CP, MM, MP, PP",,MP,
10.19142/AB,GARCIA MARTINEZ ESTEFANIA,Albacete/CASAS-IBAÑEZ,"MM, MP, PP",,"BL, MP",
40.20617/TO,"COALIMENT CASTILLA, S.A.U",Toledo/TALAVERA DE LA REINA,CS,,,
15.05434/TO,"QUESERIAS YUNCLILLOS, S.L.",Toledo/YUNCLILLOS,PP,,,
12.15075/AB,"RODENAS GONZALEZ, OCTAVIO",Albacete/ALBACETE,CS,,,
10.19182/AB,"SÁNCHEZ RODRÍGUEZ, MARÍA DOLORES",Albacete/BOGARRA,"MM, MP, PP",,MP,
10.19183/CR,"MARTIN SANCHEZ PAULETE, PAULINO",Ciudad Real/ALCAZAR DE SAN JUAN,"CS, CP",,,
10.19199/CR,"DISTRIBUCIONES GONZALEZ PEDROCHE, S.L.",Ciudad Real/TOMELLOSO,RW,,ST,
15.05448/AB,"SPANISH CHEESE, S.L.",Albacete/ALBACETE,RW,,,
40.20726/TO,GRUPO EUROPAN TOLEDO S.L.,Toledo/TALAVERA DE LA REINA,CS,,,
10.19242/TO,EMBUTIDOS LA NUNCIA S.L.,Toledo/CASARRUBIOS DEL MONTE,"RW, MM, MP, PP",,MP,
10.19253/CU,"JAMONES TALAYUELAS, S.L.",Cuenca/TALAYUELAS,PP,,MP,
10.19254/TO,"AROMAS DE MONTANERA, S.L.",Toledo/TORRIJOS,CS,,,
15.05471/TO,"LAQTIA, S.L.",Toledo/MATA (LA),PP,,,
15.05499/CR,"PUERTA DE ALMURADIEL, S.L.",Ciudad Real/ALMURADIEL,PP,,,
15.05500/CR,"QUESOS CANALES 2009, S.L.",Ciudad Real/COZAR,PP,,,
15.00250/TO,"HIJOS DE MIGUEL ROMERO, C.B.",Toledo/OCAÑA,PP,,,
14.02473/AB,"MUÑOZ MUÑOZ, JESÚS",Albacete/YESTE,EPC,,,
26.08665/TO,"JUST GOURMET GROUP, S.L.",Toledo/MALPICA DE TAJO,PP,,MP,
40.20983/TO,"EMBUTIDOS TALAVERA, S.L.",Toledo/PEPINO,CS,,,
40.20984/TO,"PRODUCTOS GOYA NATIVO, S.L.",Toledo/CASARRUBIOS DEL MONTE,CS,,,
40.20986/AB,"ALBAYOP, S.A.L.",Albacete/ALBACETE,CS,,,
15.05516/TO,"QUESOS NAVALMORAL, S.A.",Toledo/TOTANES,PP,,,
40.21074/CU,"MERCAJACAR, S.L.",Cuenca/CUENCA,CS,,,
40.21077/TO,"EVARISTO DIEZ DE SANTOS E HIJOS, S.L.",Toledo/TALAVERA DE LA REINA,CS,,,
40.21079/TO,"DELIPAN, S.L.",Toledo/TOLEDO,CS,,,
40.21136/TO,"DISJEVI, S.L.",Toledo/TOLEDO,CS,,,
10.19439/CR,"LACTEAS GARCIA BAQUERO, S.A.",Ciudad Real/ALCAZAR DE SAN JUAN,CS,,,
10.19462/CU,INDUSTRIAS CARNICAS LORIENTE PIQUERAS SA.,Cuenca/TARANCON,"CS, RW",,MP,
10.19463/AB,"HIJOS DE ANTONIO PEREZ BAS, C.B.",Albacete/ALMANSA,CS,,,
10.19464/AB,"CLEMENTE HERMANOS, C.B.",Albacete/ALMANSA,CS,,,
