Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
26.04861/B,D'AVUI 99 SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),PP,,MP,
26.04966/GE,PRECUINATS EL SALT DEL SALLENT SL N,Girona/VALL DE BIANYA (LA),PP,,MP,
26.05041/B,CASA MAS ALIMENTACIÓ SL,Barcelona/CASTELLTERÇOL,PP,,MP,
26.05073/B,CARNS I VIANDES DE CANOVELLES SL,Barcelona/CANOVELLES,PP,,MP,
26.05074/T,SERVEIS A MENJADORS COL.LECTIUS MF SCP,Tarragona/VALLS,PP,,MP,
26.05103/B,"NAVARRO ALONSO, ANTONI",Barcelona/BADALONA,PP,,MP,
26.05135/B,CANSALADERIES I XARCUTERIES ANTON SL,Barcelona/VILAFRANCA DEL PENEDES,PP,,MP,
26.05193/B,ALGOOD SIN GLUTEN SL,Barcelona/SABADELL,PP,,MP,
26.05213/B,LA FONDA MAS DE BARBERA SL,Barcelona/BARBERA DEL VALLES,PP,,MP,
26.05217/T,GAUDIR RESTAURACIÓ INTEGRAL SL,Tarragona/REUS,PP,,MP,
26.05236/B,TA-TUNG PLATOS PRECOCINADOS SL,Barcelona/SANT VICENÇ DELS HORTS,PP,,MP,
26.05239/B,DACHENG FOODS SL,Barcelona/SANT BOI DE LLOBREGAT,PP,,MP,
26.05240/T,APPEL CATERING SL,Tarragona/REUS,PP,,MP,
26.05318/B,SERHS FOOD AREA SL,Barcelona/MATARO,PP,,MP,
26.05361/GE,CATTERING ELENA GALVE SL,Girona/FIGUERES,PP,,MP,
26.05362/B,DRUIDAN COSMOS SL,Barcelona/PALAFOLLS,PP,,MP,
26.05363/B,OKEY FOOD SL,Barcelona/IGUALADA,PP,,MP,
26.05483/L,CORPORACION ALIMENTARIA GUISSONA SA,Lleida/GUISSONA,PP,,MP,
26.05495/B,FRITOS Y MARISCOS SL,Barcelona/BARCELONA,PP,,MP,
26.05546/B,ANDREU ALIMENTACIO SL,Barcelona/SANT FRUITOS DE BAGES,PP,,MP,
26.05595/B,DESARROLLOS CARNICOS SL,Barcelona/SABADELL,PP,,MP,
26.05609/B,GUMEN CATERING SL,Barcelona/SABADELL,PP,,MP,
26.05638/B,BACALLANERIES RAFOLS SL,Barcelona/PALLEJA,PP,,,
26.05781/B,EUROPASTRY SA,Barcelona/BARBERA DEL VALLES,PP,,MP,
26.05798/B,GOOD CATERING SL,Barcelona/BARCELONA,PP,,MP,
26.05858/B,INDUSTRIAS CARNICAS BARCELONA SL,Barcelona/ABRERA,PP,,MP,
26.05886/B,PLANES BONES SL,Barcelona/VIC,PP,,MP,
26.05900/B,LURRA ITSASOA SL,Barcelona/SANT BOI DE LLOBREGAT,PP,,MP,
26.05952/B,FUNDACIO JOVIAT,Barcelona/MANRESA,PP,,MP,
26.06084/B,ANETO NATURAL SL,Barcelona/ARTES,PP,,MP,
26.06115/GE,NOEL ALIMENTARIA SAU,Girona/SANT JOAN LES FONTS,PP,,MP,
26.06116/L,CUINEM PER A TU SL,Lleida/SOLSONA,PP,,MP,
31.00861/T,GRIFFITH FOODS SAU,Tarragona/VALLS,,,,
40.00059/B,FELIX CONSUL GRAU SL,Barcelona/TERRASSA,CS,,,
40.00143/GE,QUESERIAS MORADELL SA,Girona/PALAMOS,"CS, RW",,,
40.00174/B,INTERLOGISTICA DEL FRIO SA,Barcelona/TERRASSA,CS,,,
40.00182/B,COALIMENT GRANOLLERS S.A.,Barcelona/GRANOLLERS,CS,,,
40.00381/T,GENERAL MARKETS FOOD IBERICA SAU,Tarragona/TORTOSA,CS,,,
40.00415/GE,ESTEVE QUERA SA,Girona/FIGUERES,CS,,,
40.00432/GE,FRIGORIFICOS COSTA BRAVA SA,Girona/SANTA COLOMA DE FARNERS,CS,,,
40.00498/L,FRIGORIFICS FERRER SA,Lleida/LLEIDA,CS,,,
40.00540/GE,SOLIPESCA SL,Girona/SANT FELIU DE GUIXOLS,CS,,,
40.02333/L,FRIGORIFICOS LERIDANOS SA,Lleida/LLEIDA,CS,,,
40.02335/L,CAL FADRINOU SL,Lleida/POBLA DE SEGUR (LA),CS,,,
40.02346/B,BONFRED SA,Barcelona/BARCELONA,CS,,,
40.02352/T,"CABO NORTE 2014, SA",Tarragona/REUS,CS,,,
40.02364/GE,JAUME FERRER I FILLS SL,Girona/FIGUERES,CS,,,
40.02374/T,COALIMENT PENEDES SAU,Tarragona/RIUDOMS,CS,,,
40.02384/L,CONGELATS NADAL SL,Lleida/SEU D'URGELL (LA),"CS, RW",,,
40.02391/T,FRIGORIFICOS LLUIS SA,Tarragona/TORTOSA,CS,,,
40.02415/L,PIGOT-DIS SL,Lleida/BALAGUER,CS,,,
40.02419/B,CAPRABO SA,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CS, RW",,,
40.02426/B,ALIMENTOS CONGELADOS FRIMAN SA,Barcelona/SANT FRUITOS DE BAGES,CS,,,
40.02427/L,FRUICARN SA,Lleida/LLEIDA,CS,,,
40.02453/B,COPESCO SEFRISA SA,Barcelona/SANT ESTEVE SESROVIRES,CS,,,
40.02459/L,DISTRIBUIDORA BOSCH HERMANOS SA,Lleida/TARREGA,CS,,,
40.02474/L,FRIGORIFICOS URGEL SA,Lleida/LLEIDA,CS,,,
40.02485/B,"LLOPART MONTSERRAT, MARGARITA",Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
40.02497/B,MAGATZEMS PRATS SL,Barcelona/TERRASSA,CS,,,
40.02509/L,"SUPSA, SUPERMERCATS PUJOL SL",Lleida/LLEIDA,CS,,,
40.02534/GE,JOANUR SA,Girona/LLORET DE MAR,CS,,,
40.02537/B,ANTONIO RABERT SL,Barcelona/TORELLO,CS,,,
40.02545/B,PASAPESCA SA,Barcelona/PRAT DE LLOBREGAT (EL),CS,,,
40.02547/L,COALIMENT PENEDES SAU,Lleida/LLEIDA,CS,,,
40.02549/GE,JORDI MIR SL,Girona/TORROELLA DE MONTGRI,CS,,,
40.02558/B,VILAR ALIMENTACIO SL,Barcelona/TORELLO,CS,,,
40.02559/B,MUNDIAL GOURMET SA,Barcelona/PALLEJA,CS,,,
40.02571/B,BOIX & DOMENECH SL,Barcelona/MANRESA,RW,,,
40.02582/B,CORPORACION ALIMENTARIA GUISSONA SA,Barcelona/MONTCADA I REIXAC,CS,,,
40.02591/GE,RIERA COMERCIAL D'ALIMENTACIO SL,Girona/BANYOLES,CS,,,
40.02593/T,ROYALFRED RAPITA SL,Tarragona/SANT CARLES DE LA RAPITA,"CS, RW",,,
40.02616/B,DISTRIBUCIONES ESMAR SL,Barcelona/SANT BOI DE LLOBREGAT,CS,,,
40.02626/B,CEFRUSA SERVICIOS FRIGORIFICOS SA,Barcelona/HOSTALETS DE PIEROLA (ELS),CS,,,
40.02627/L,BUENAVENTURA BORRAS SA,Lleida/LLEIDA,CS,,,
40.02630/T,DISTRIBUCIONES ESCODA SA,Tarragona/REUS,CS,,,
40.02631/B,UNIDADES FRIGORIFICAS SA,Barcelona/BARCELONA,CS,,,
40.02638/B,FRIGORIFICOS MARE NOSTRUM S.A.,Barcelona/SANT BOI DE LLOBREGAT,CS,,,
40.02649/GE,DISTRIBUCIO DEL FRED SA,Girona/SANT FELIU DE GUIXOLS,CS,,,
40.02670/L,DISTRIBUIDORA AURELLANO SL,Lleida/LLEIDA,CS,,,
40.02681/B,COALIMENT GRANOLLERS SA,Barcelona/GRANOLLERS,CS,,,
40.02887/B,CARNS I VIANDES DE CANOVELLES SL,Barcelona/CANOVELLES,CS,,,
40.03248/B,COALIMENT GRANOLLERS SA,Barcelona/GRANOLLERS,CS,,,
40.03313/B,BACALLA J. OMS SL,Barcelona/MANRESA,"CS, RW",,,
40.03352/GE,COMERCIAL AMAT SL,Girona/BISBAL D'EMPORDA (LA),CS,,,
40.04015/GE,COMERCIAL CBG SA,Girona/RIPOLL,CS,,,
40.04034/B,CRIVEN SA,Barcelona/BADALONA,CS,,,
40.04046/B,DISTAL GROUP SL,Barcelona/VILASSAR DE DALT,CS,,,
40.04254/GE,FRIGORIFICOS DEL MORAL S.A.,Girona/FORNELLS DE LA SELVA,"CS, RW",,,
40.04459/B,EXPAFRUIT SA,Barcelona/SANT BOI DE LLOBREGAT,RW,,,
40.04599/B,CONDIS SUPERMERCATS SA,Barcelona/MONTCADA I REIXAC,CS,,,
40.04900/B,COMERCIAL ALIAS CAMPOY SL,Barcelona/PINEDA DE MAR,CS,,,
40.05087/GE,PROTUR HOTELS ROSES SCCL,Girona/ROSES,"CS, RW",,,
40.05244/T,FRICAÑ VENDRELL SL,Tarragona/VENDRELL (EL),CS,,,
40.05275/B,"QUALIANZA SERVICIOS INTEGRALES DE DISTRIBUCIÓN, SL",Barcelona/BARCELONA,CS,,,
40.05276/B,ALFRAYMAN SL,Barcelona/BADALONA,CS,,,
40.05364/GE,FRANCISCO PUIG MASJUAN S.A.,Girona/GIRONA,CS,,,
40.05513/B,TEODORO GARCIA SA,Barcelona/VILADECANS,CS,,,
40.05520/GE,DELTER ALIMENTACIO SL,Girona/PUIGCERDA,CS,,,
40.05522/T,FALCO FRED CB,Tarragona/MORA D'EBRE,CS,,,
40.05739/B,CODINA ALIMENTS SL,Barcelona/PAPIOL (EL),CS,,,
40.05957/B,CAMPOFRIO FOOD GROUP SA,Barcelona/BARCELONA,CS,,,
40.05988/T,CACAOLAT SAU,Tarragona/CONSTANTI,CS,,,
40.06043/B,LA RIBERA SA,Barcelona/BARCELONA,CS,,,
40.06116/B,LIGTON SL,Barcelona/RUBI,CS,,,
40.06307/B,SUPERFICIES DE ALIMENTACION SA,Barcelona/GRANOLLERS,"CS, RW",,,
40.06319/B,COMERCIAL ERLISO SL,Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
40.06321/B,FERRER BADIA S.A.,Barcelona/BARCELONA,"CS, WM",,,
40.06335/B,IMBADEX S.A.,Barcelona/HOSPITALET DE LLOBREGAT (L'),"CS, RW",,,
40.06342/GE,SELECCIO REGISA SL,Girona/RIUDELLOTS DE LA SELVA,"CS, RW",,,
40.06344/GE,CONGELADOS REIXACH SA,Girona/VALL D'EN BAS (LA),CS,,,
40.06497/GE,COMERCIAL D'AUS CAÑET SA,Girona/SILS,CS,,,
40.06579/GE,FRIOLISA SA,Girona/VILAFANT,CS,,,
40.06580/GE,FRILLEMENA SA,Girona/SANT GREGORI,"CS, RW",,,
40.06676/B,PRATS NADAL SL,Barcelona/BARCELONA,CS,,,
40.06736/T,PENEDES DISTRIBUCION ALIMENTARIA SA,Tarragona/ARBOÇ (L'),CS,,,
40.06748/B,COMERCIAL AGRICOLA RIOJANA SA,Barcelona/CERDANYOLA DEL VALLES,CS,,,
40.06850/B,ARDAI SL,Barcelona/BARCELONA,"CS, RW",,,
40.06910/B,HUEVERIAS BONET SA,Barcelona/BARCELONA,CS,,,
40.07044/B,SANTA TERESA COMERCIAL PARA LA HOSTELERIA SL,Barcelona/BARCELONA,CS,,,
40.07227/B,DISTRIBUCIONES TAQUI SA,Barcelona/GARRIGA (LA),CS,,,
40.07360/B,INTERLOGISTICA DEL FRIO SA,Barcelona/BARCELONA,CS,,,
40.07363/B,RAMON SURROCA SL,Barcelona/SANTA PERPETUA DE MOGODA,CS,,,
40.07539/B,AVICOLA SANCHEZ SL,Barcelona/CORNELLA DE LLOBREGAT,"CS, RW",,,
40.07542/B,"NAVARRO ANDRES, JOAN",Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
40.07554/L,MAGASA MASO GASSO SA,Lleida/IVARS D'URGELL,"CS, RW",,,
40.07611/T,COALIMENT PENEDES SAU,Tarragona/REUS,CS,,,
40.07659/B,DISTRIBUIDORA INTERNACIONAL DE ALIMENTACION SA,Barcelona/SABADELL,CS,,,
40.07671/GE,CASA WESTFALIA SA,Girona/FORALLAC,CS,,,
40.07755/B,DISTRIBUCIONES DEL JAMON CEREZO SL,Barcelona/TERRASSA,"CS, RW",,,
40.07924/B,GUZMAN GASTRONOMIA SL,Barcelona/BARCELONA,CS,,,
40.07928/B,AGRO MERCHANTS BARCELONA-PALAU SA,Barcelona/PALAU-SOLITA I PLEGAMANS,CS,,,
40.07938/B,SUPERMERCADOS LLOBET SA,Barcelona/SANT FRUITOS DE BAGES,CS,,,
40.07939/B,SUPERMERCADOS LLOBET SA,Barcelona/BERGA,CS,,,
40.07966/B,FRIGORIFICOS DEL MERCAT DEL PEIX SA,Barcelona/BARCELONA,CS,,,
40.07967/B,GEDESCO SA,Barcelona/MONTCADA I REIXAC,CS,,,
40.08086/B,BOUCO SL,Barcelona/PALAU-SOLITA I PLEGAMANS,CS,,,
40.08136/T,GENERAL COMPRAS HOTELERAS SL,Tarragona/VILA-SECA,CS,,,
40.08199/T,EXCLUSIVAS GERMO TARRAGONA SL,Tarragona/TARRAGONA,CS,,,
40.08205/B,DHL EXEL SUPPLY CHAIN (SPAIN) SL,Barcelona/MONTORNES DEL VALLES,CS,,,
40.08247/B,XPO SUPPLY CHAIN SPAIN SLU,Barcelona/CASTELLBISBAL,CS,,,
40.08327/GE,HANS KREMERS SL UNIPERSONAL,Girona/VILAMALLA,CS,,,
40.08475/B,TERRASSA CARNES INDUSTRIALIZADAS SA,Barcelona/TERRASSA,CS,,,
40.08476/B,LA SIRENA ALIMENTACION CONGELADA SLU,Barcelona/TERRASSA,CS,,,
40.08575/T,ALVAREZ CATALUNYA SL,Tarragona/VILA-SECA,CS,,,
40.08602/T,CONGELADOS ROMERO SA,Tarragona/REUS,CS,,,
40.08653/L,DISTRIBUCION ALIMENTARIAS TREPAT SL,Lleida/TARREGA,CS,,,
40.08795/B,MERCAEUROFRIO SA,Barcelona/BARCELONA,CS,,,
40.08984/B,SEVEN SEAS MARITIME SERVICES SPAIN SAU,Barcelona/HOSPITALET DE LLOBREGAT (L'),CS,,,
40.09051/GE,LLUIS CANADELL SL,Girona/VILAMALLA,CS,,,
40.09089/B,DISTRIBUCIONS ANTONI ELIAS SA,Barcelona/TERRASSA,CS,,,
40.09091/GE,CARNS I EMBOTITS GARROTXA SA,Girona/VALL D'EN BAS (LA),CS,,,
40.09166/GE,EMBOTITS PERNILS I FORMATGES HIDALGO SL,Girona/PRESES (LES),"CS, RW",,,
40.09169/GE,CARNIQUES ILLAS JULI SL,Girona/BLANES,CS,,,
40.09283/T,SEVEN SEAS MARITIME SERVICES SPAIN SAU,Tarragona/TARRAGONA,CS,,,
40.09307/L,SAT 1596 NUFRI RL,Lleida/MOLLERUSSA,CS,,,
40.09396/L,NORD PIRINEUS 1 SL,Lleida/SEU D'URGELL (LA),CS,,,
40.09555/B,LICORES FIGUEROLA SA,Barcelona/BARCELONA,CS,,,
40.09649/B,FRIOLISA SA,Barcelona/BARCELONA,"CS, RW",,,
40.09764/B,ROSSDUEL SA,Barcelona/SANT PERE DE RIBES,CS,,,
40.09765/GE,GENERAL MARKETS FOOD IBERICA SAU,Girona/VILAMALLA,CS,,,
40.09797/B,LIDL SUPERMERCADOS SA,Barcelona/MONTCADA I REIXAC,CS,,,
40.09837/B,LEE'S FOOD IBERICA SL,Barcelona/MONTCADA I REIXAC,CS,,,
40.09900/B,"RODENAS BALAÑA, LUIS",Barcelona/BADALONA,CS,,,
40.09901/GE,CRONOFRIO SA,Girona/PALOL DE REVARDIT,CS,,,
40.09928/L,COMERÇ GIRÓ SL,Lleida/SORIGUERA,CS,,,
40.09977/B,DISTRIBUCIONES PRIM'S 2 S.L.,Barcelona/SANT VICENÇ DELS HORTS,CS,,,
40.10059/L,COMERCIAL MENA SL,Lleida/BALAGUER,"CS, RW",,,
40.10091/B,COALIMENT PENEDES SAU,Barcelona/VILANOVA I LA GELTRU,CS,,,
40.10111/L,"CASADO MELLADO, ANTONIO",Lleida/BELL-LLOC D'URGELL,"CS, RW",,,
40.10126/T,ICEBERG 33 SL,Tarragona/ROQUETES,CS,,,
40.10218/B,ALIMENTSAJ SL,Barcelona/MANRESA,CS,,,
40.10223/GE,AUSERVIS SL,Girona/RIUDELLOTS DE LA SELVA,RW,,,
40.10299/B,SOLCHEM NATURE SL,Barcelona/OLESA DE MONTSERRAT,CS,,,
40.10345/B,COMERCIAL SAFAJA SL,Barcelona/SANT QUIRZE SAFAJA,CS,,,
40.10346/B,"JIMENEZ PÉREZ, DIEGO",Barcelona/LLIÇA D'AMUNT,CS,,,
40.10349/B,FORMULA ADECUADA PARA CATALUÑA SA,Barcelona/OLERDOLA,CS,,,
40.10351/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/TERRASSA,"CS, RW",,,
40.10448/B,FRIGORIFICS FERRER SA,Barcelona/VIC,"CS, RW",,,
40.10464/B,VIÑALS GOURMET SL,Barcelona/ARGENTONA,"CS, RW",,,
40.10466/B,COMERCIAL FLEQUERA SL,Barcelona/BADALONA,CS,,,
40.10469/B,PERELADA COMERCIAL SA,Barcelona/BARCELONA,CS,,,
40.10470/B,MILQUESO SL,Barcelona/CORNELLA DE LLOBREGAT,CS,,,
40.10473/GE,COMERCIAL MASOLIVER SA,Girona/SANT JOAN LES FONTS,CS,,,
40.10505/B,QUESOS BARCELONA SL,Barcelona/BADALONA,CS,,,
40.10507/L,DISTRIBUCIONES FRANQUET SL,Lleida/TORREFARRERA,CS,,,
40.10545/B,EL CORTE INGLES SA,Barcelona/MONTORNES DEL VALLES,CS,,,
40.10554/GE,MONTGRI ALIMENTACIO SAT.COOP.C.L.,Girona/BISBAL D'EMPORDA (LA),"CS, RW",,,
40.10555/B,JAMONES SERRANOS CIURANA SL,Barcelona/BADALONA,CS,,,
40.10556/GE,ARASIPHASI SA,Girona/GIRONA,CS,,,
40.10559/GE,SAT 1656 VALL D'EN BAS,Girona/VALL D'EN BAS (LA),CS,,,
40.10594/B,SPEED & EFFICIENCY SL,Barcelona/MOLINS DE REI,"CS, RW",,,
40.10634/B,EL CELLER D'EN JOAN SL,Barcelona/BALENYA,CS,,,
40.10635/B,PRODUCTES LA PLANA SL,Barcelona/CENTELLES,CS,,,
40.10636/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/GRANOLLERS,CS,,,
40.10637/B,BUENAVENTURA BORRAS S.A.,Barcelona/BADALONA,CS,,,
40.10639/B,BCR 129 SL,Barcelona/SANTA EULALIA DE RONÇANA,CS,,,
40.10681/B,CONGELADOS INSERTE S.L.,Barcelona/GRANOLLERS,CS,,,
40.10730/L,DISTRIBUCIONES FEU SL,Lleida/SOLSONA,CS,,,
40.10780/B,CONSUM SOCIETAT COOPERATIVA VALENCIANA,Barcelona/PRAT DE LLOBREGAT (EL),"CS, RW",,,
40.10783/B,EMCADI SA,Barcelona/SANT JOAN DESPI,CS,,,
40.10849/B,CA L'ESPINALER SL,Barcelona/ARGENTONA,"CS, RW",,,
40.10857/B,FRIOPALAU SL,Barcelona/PALAU-SOLITA I PLEGAMANS,CS,,,
40.10987/B,ANTONIO DE MIGUEL SA,Barcelona/BARBERA DEL VALLES,CS,,,
40.10990/B,ASSOLIM ALIMENTARIA SL,Barcelona/SANT VICENÇ DELS HORTS,CS,,,
40.10991/B,AZANOVA SA,Barcelona/BARCELONA,CS,,,
40.10993/B,GRUP ALIMENT BARCELONA SA,Barcelona/CORNELLA DE LLOBREGAT,CS,,,
40.10995/B,VIDAL ALIMENTACIO SL,Barcelona/BALENYA,CS,,,
40.10997/B,TRANSPORTES GARCIA DE LA FUENTE S.A.,Barcelona/MONTORNES DEL VALLES,CS,,,
40.11000/B,BARRANCO ESPECIALITATS SL,Barcelona/SANT FELIU DE LLOBREGAT,CS,,,
40.11054/T,CASSEL ALIMENTACION SL,Tarragona/VALLS,RW,,,
40.11145/B,NUTRITION & SANTE IBERIA SL,Barcelona/CASTELLTERÇOL,CS,,,
40.11152/L,COALIMENT PENEDES SAU,Lleida/TREMP,CS,,,
40.11175/B,EVEREST ALTA GASTRONOMIA SL,Barcelona/VILANOVA I LA GELTRU,CS,,,
40.11197/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/VILANOVA I LA GELTRU,CS,,,
40.11222/T,GENERAL MARKETS FOOD IBERICA SAU,Tarragona/VENDRELL (EL),"CS, RW",,,
40.11225/T,DISTRIBUIDORA BOSCH HERMANOS SA,Tarragona/REUS,CS,,,
40.11266/B,FABRICA DE EMBUTIDOS V. SERRET M. SL,Barcelona/PAPIOL (EL),CS,,,
40.11287/B,GASTRO FOODS IBERICA SA,Barcelona/VIC,"CS, RW",,,
40.11336/B,JAIME CORRIUS SL,Barcelona/TORELLO,CS,,,
40.11389/B,FIDEMUS SL,Barcelona/ARENYS DE MAR,CS,,,
40.11391/B,CARNICAS GINES SL,Barcelona/TERRASSA,CS,,,
40.11392/B,ABRIL DISTRIBUCIONES CARNICAS SA,Barcelona/BARCELONA,CS,,,
40.11393/B,COMERCIAL GRUPALVE SL,Barcelona/BARCELONA,CS,,,
40.11399/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/GAVA,"CS, RW",,,
40.11435/GE,DELTER ALIMENTACIO SL,Girona/RIPOLL,CS,,,
40.11498/B,COMERCIAL AVICOLA CAN MARESMA SL,Barcelona/ARENYS DE MAR,CS,,,
40.11499/B,HIJOS DE FRANCISCO PARRA SL,Barcelona/BARCELONA,"CS, RW",,,
40.11623/T,DISTRIBUIDORA BOSCH HERMANOS SA,Tarragona/VALLS,CS,,,
40.11627/B,LAGO Y PUIG GALLARDO SA,Barcelona/RIPOLLET,CS,,,
40.11628/B,COALIMENT GRANOLLERS SA,Barcelona/BARCELONA,"CS, WM",,,
40.11630/B,COALIMENT GRANOLLERS SA,Barcelona/BARCELONA,CS,,,
40.11660/L,DISTRIBUIDORA BOSCH HERMANOS SA,Lleida/LLEIDA,CS,,,
40.11661/B,SAÑEUD SL,Barcelona/IGUALADA,"CS, RW",,,
40.11691/T,JOSEP GUIVERNAU SL,Tarragona/VENDRELL (EL),CS,,,
40.11694/T,DISTRIBUIDORA BOSCH HERMANOS SA,Tarragona/TARRAGONA,CS,,,
40.11701/B,LA SELECTA CONTRIBUCIONS GASTRONOMIQUES SL,Barcelona/MANLLEU,CS,,,
40.11707/B,COMERCIAL DOMENEC ROCA SA,Barcelona/BERGA,CS,,,
40.11744/B,"MOLIST BOATELL, SALVADOR",Barcelona/SANT VICENÇ DE MONTALT,CS,,,
40.11771/L,CODINA CATERING SL,Lleida/LLEIDA,CS,,,
40.11774/B,SOSA INGREDIENTS SL,Barcelona/MOIA,RW,,,
40.11777/T,FRIGORIFICS MONTSIA SL,Tarragona/ULLDECONA,CS,,,
40.11782/B,EMBUTIDOS SUBIRATS SA,Barcelona/SANTA PERPETUA DE MOGODA,CS,,,
40.11784/B,SERHS DISTRIBUCIÓ I LOGISTICA SL,Barcelona/RIPOLLET,CS,,,
40.11808/L,J. CASAÑE SA,Lleida/LLEIDA,CS,,,
40.11833/B,EL PASTISSER VILAFRANCA SL,Barcelona/CABANYES (LES),CS,,,
40.11835/B,COALIMENT GRANOLLERS SA,Barcelona/SANT FRUITOS DE BAGES,CS,,,
40.11852/B,CLAVELL FORMATGERS S.L.,Barcelona/CABRERA DE MAR,CS,,,
40.11853/B,AGUSTIN TORRELLA SA,Barcelona/MONTCADA I REIXAC,CS,,,
40.11854/B,DISTRIBUCIONS D'ALIMENTACIO FRANCH SL,Barcelona/MANLLEU,CS,,,
40.11855/B,EXCLUSIVES EL MOSSEC SL,Barcelona/TONA,"CS, RW",,,
40.11857/B,ASSOLIM ALIMENTARIA SL,Barcelona/CARDEDEU,CS,,,
40.11860/B,BENFUMAT SAU,Barcelona/SANT FELIU DE LLOBREGAT,CS,,,
40.11874/B,JUMA GRUPO MORTE SL,Barcelona/RIPOLLET,CS,,,
40.11946/B,FRIGORIFICS OLIVER SL,Barcelona/OLERDOLA,CS,,,
40.11950/B,ALIMENTBARNA SL,Barcelona/MONTCADA I REIXAC,CS,,,
40.11951/L,"MEROLA MONCASI, JAUME JESÚS",Lleida/LLEIDA,CS,,,
40.11952/B,AVIRAM CARBONELL SL,Barcelona/VILANOVA I LA GELTRU,CS,,,
40.11953/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/MATARO,"CS, RW",,,
40.11954/L,FRUCON SL,Lleida/MIRALCAMP,CS,,,
40.11955/L,"CARRERA DURAN, JOSEP",Lleida/LLEIDA,CS,,,
40.11967/GE,GALISMAR SL,Girona/RIPOLL,CS,,,
40.12053/GE,FRIGORIFICS FERRER SA,Girona/VILAMALLA,CS,,,
40.12054/B,CONFIALIMENTS TER SL,Barcelona/MASIES DE VOLTREGA (LES),CS,,,
40.12056/L,COMERCIAL BUSQUETS SL,Lleida/LLEIDA,CS,,,
40.12185/B,SAAVEDRA LA MARASA SL,Barcelona/SANT CLIMENT DE LLOBREGAT,"CS, RW",,,
40.12187/B,F & X RIUS ASSOCIATS SL,Barcelona/BARCELONA,CS,,,
40.12251/B,"LOPEZ PEREZ, FRANCISCO",Barcelona/NAVARCLES,"CS, RW",,,
40.12256/B,COMERCIAL VERBO SCP,Barcelona/IGUALADA,CS,,,
40.12258/B,QUERCUMAR S.L.,Barcelona/BADALONA,CS,,,
40.12260/B,JAMONES MANOLO SL,Barcelona/TERRASSA,"CS, RW",,,
40.12263/L,DISTRIBUCIONS PIRENAIQUES SL,Lleida/TREMP,CS,,,
40.12325/B,"LÓPEZ MORALES, ALBERT",Barcelona/SANTA COLOMA DE GRAMENET,CS,,,
40.12328/B,CONSORCI DE PRODUCTES ALIMENTARIS S.A.,Barcelona/SANT JUST DESVERN,CS,,,
40.12329/B,MARCIAL CASTRO SL,Barcelona/SANT JUST DESVERN,CS,,,
40.12332/B,CORPORACION ALIMENTARIA GUISSONA SA,Barcelona/GAVA,CS,,,
40.12388/T,DISTRIBUCIONES GARCIA MORENO SL,Tarragona/ALCANAR,CS,,,
40.12432/B,TORRO Y TORM SA,Barcelona/MALGRAT DE MAR,CS,,,
40.12448/B,JAMONES BEREA ARIAS SL,Barcelona/BARCELONA,"CS, RW",,,
40.12498/B,STEF IBERIA SAU,Barcelona/SANTA PERPETUA DE MOGODA,CS,,,
40.12531/B,GRUP ALIMENTARI DISTECO SA,Barcelona/PARETS DEL VALLES,CS,,,
40.12533/B,HERMES LOGISTICA SA,Barcelona/BARCELONA,CS,,,
40.12577/B,DHL EXEL SUPPLY CHAIN (SPAIN) SL,Barcelona/CASTELLBISBAL,CS,,,
40.12596/B,COMERCIAL BASTIDA SL,Barcelona/RIPOLLET,CS,,,
40.12597/B,COMERCIAL TILMAD SL,Barcelona/BARCELONA,CS,,,
40.12601/B,COMERCIAL OLMO SL,Barcelona/BARCELONA,"CS, RW",,,
40.12603/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/SANT ADRIA DE BESOS,"CS, RW",,,
40.12604/B,GENERAL MARKETS FOOD IBERICA SAU,Barcelona/BARCELONA,CS,,,
40.12627/B,DISTERRI SA,Barcelona/GARRIGA (LA),CS,,,
40.12691/GE,GENERAL MARKETS FOOD IBERICA SAU,Girona/GIRONA,CS,,,
40.12746/T,COALIMENT PENEDES SAU,Tarragona/TORTOSA,CS,,,
40.12767/GE,DISTRIBUCIONS ALIMENTICIES ANETOS SL,Girona/SILS,CS,,,
40.12784/GE,GENERAL MARKETS FOOD IBERICA SAU,Girona/PALAMOS,CS,,,
40.12891/B,MENJARS EUROPEUS SL,Barcelona/PALAFOLLS,CS,,,
40.12962/B,COSAEN GRUP SA,Barcelona/MONTCADA I REIXAC,CS,,,
40.12966/B,SALAZONES MARTINEZ ISOMAR SL,Barcelona/PRAT DE LLOBREGAT (EL),"CS, RW",,,
40.13038/B,EL BRICALLER SL,Barcelona/RUBI,CS,,,
40.13081/B,ESTABLIMENTS VIENA SA,Barcelona/SABADELL,CS,,,
