Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.15745/SA,"JAMONES Y EMBUTIDOS JOSE LUIS GARCIA, S.L.",Salamanca/ALDEAVIEJA DE TORMES,PP,,MP,
10.15753/LE,"DISTRIB.ALIMENTICIAS HUERTO MORALEJO,SL",León/BAÑEZA (LA),RW,,,
10.15754/SA,"LOS HIDALGO JAMON IBERICO, S. L.",Salamanca/GUIJUELO,"CS, RW, PP",,MP,
10.15761/SA,ANGEL MARTIN GARCIA,Salamanca/SANTOS (LOS),"RW, PP",,MP,
10.15770/SA,"JAMONES MONTENUEVO, S. L.",Salamanca/PIZARRAL,CS,,,
10.15773/VA,"TERNEROS 2000, S. L.",Valladolid/VALLADOLID,"CS, CP, MM, MP",,,
10.15785/SG,"SECADEROS DE LA VEGA, S.A.U.",Segovia/CANTIMPALOS,"RW, PP",,MP,
10.15787/SG,"MIGUEL Y MARIA, S. L.",Segovia/TABANERA LA LUENGA,"RW, PP",,MP,
12.11577/VA,PESCADOS CARLOS BLANCO S.L.,Valladolid/VALLADOLID,CS,,,
12.11578/VA,PESCADOS ENRIQUE S.L.,Valladolid/VALLADOLID,CS,,,
12.11581/P,"COCIMAR 2002, S.L.",Palencia/PALENCIA,FFP,,,
10.15815/SA,"CARNICAS IBERICAS FRASER, S. L.",Salamanca/LEDRADA,PP,,MP,
40.15962/P,"SEMARK AC GROUP, S.A.",Palencia/PALENCIA,CS,,,
10.15852/VA,"EMBUTIDOS RODRIGUEZ, S. L.",Valladolid/VALLADOLID,CS,,,
10.15853/SA,JOSE MANUEL HERNANDEZ SANCHEZ,Salamanca/CIPEREZ,PP,,MP,
10.15880/AV,"EMBUTIDOS JIMENEZ, S. L.",Ávila/ALDEANUEVA DE SANTA CRUZ,"MM, MP, PP",,MP,
10.15891/SA,"JIBER 20, S. L.",Salamanca/GUIJUELO,PP,,MP,
40.16063/BU,"CASERFRI, S. L.",Burgos/VALDORROS,CS,,,
10.15905/SA,C. B. TOBERAL,Salamanca/PUEBLA DE SAN MEDEL,PP,,MP,
10.15933/SA,"GREGRAHER, S. L.",Salamanca/FUENTES DE OÑORO,CS,,,
10.15943/SA,"EMBUTIDOS Y JAMONES EL REBOLLAR, S. L.",Salamanca/PAYO (EL),"CP, PP",,MP,
15.04331/SG,RAQUEL ARRANZ BERNARDINO,Segovia/SACRAMENIA,PP,,,
10.15971/BU,"EXCLUSIVAS ARTESAN, S. L.",Burgos/MIRANDA DE EBRO,"CS, RW",,MP,
10.15991/SA,"ISIDRO GONZALEZ REVILLA, S. L.",Salamanca/FUENTES DE BEJAR,"CP, PP",,MP,
10.16015/SA,"SAF SUBPRODUCTOS ANIMALES FRIGORIFICOS, S. L.",Salamanca/GUIJUELO,"CS, RW, PP",,MP,
10.16016/SG,"CONTODO, S. L.",Segovia/CUELLAR,PP,,MP,
10.16018/SA,"CERTIFICACION ESPAÑOLA DE MONTANERA IBERICA, S. L.",Salamanca/LEDRADA,PP,,MP,
10.16019/SA,"JAMONES Y EMBUTIDOS PRIETO, S. L.",Salamanca/VITIGUDINO,"CP, PP",,MP,
40.16244/BU,JUAN ROMAN TEMIÑO BARTOLOME,Burgos/BURGOS,CS,,,
10.16085/SA,"PRODUCTOS CARNICOS LA VICTORIA, S. L.",Salamanca/PUERTO DE BEJAR,"CS, PP",,MP,
10.16120/SA,"CEFERINO PARRA, S. A.",Salamanca/GUIJUELO,PP,,MP,
10.16130/SA,"EMBUTIDOS FILI, S.L.",Salamanca/LEDRADA,"CS, PP",,MP,
10.16161/SG,EMBUTIDOS Y JAMONES GAMAR S.L.,Segovia/PINILLOS DE POLENDOS,"RW, PP",,MP,
10.16162/SG,"JAMONES EUROJAM, S. L.",Segovia/CANTIMPALOS,PP,,MP,
10.16164/SA,C. B. CARNICAS NP,Salamanca/FUENTES DE BEJAR,CP,,,
40.16396/VA,"DISTRIBUCIONES FROIZ, S.A.U.",Valladolid/LAGUNA DE DUERO,CS,,,
10.16183/ZA,"EMBUTIDOS VARA SANTIAGO, S. L.",Zamora/MANGANESES DE LA POLVOROSA,PP,,MP,
10.16194/LE,"EMBUTIDOS PEÑAFURADA, S. L.",León/VILLABLINO,PP,,MP,
10.16195/LE,VICTOR JAVIER GONZALEZ VIÑUELA,León/LEON,CP,,,
40.16459/ZA,"CARNICAS JOALCRESA, S. L.",Zamora/ZAMORA,CS,,,
10.16223/SA,C. B. CARNICERIA SANTA ANA,Salamanca/VITIGUDINO,"CP, PP",,MP,
40.16484/P,EPICURE S.L.U.,Palencia/PALENCIA,CS,,,
10.16232/SA,"EXPLOTACION AGROPECUARIA VALGRANDE 2004, S.L",Salamanca/MORONTA,"CP, MM, MP, PP",,MP,
10.16241/SA,INSTITUTO TECNOLOGICO AGRARIO DE CASTILLA Y LEON,Salamanca/GUIJUELO,PP,,MP,
10.16257/SA,"SUPERMERCADOS EMIR, S. L.",Salamanca/FUENTES DE OÑORO,RW,,MP,
40.16524/BU,"EURO FRITS, S. A.",Burgos/BURGOS,CS,,,
40.16525/BU,VIDAL ABADES PERALVO,Burgos/VILLAGONZALO PEDERNALES,"CS, RW",,,
40.16537/P,"TPR 99, S. L.",Palencia/PALENCIA,CS,,,
40.16540/P,JOSE ANTONIO JIMENEZ CARRION,Palencia/PALENCIA,CS,,,
15.04431/AV,"LADERAS DE GREDOS, S. L.",Ávila/CANDELEDA,"RW, PP",,,
12.12131/BU,"GAMBASTAR, S. L.",Burgos/VALDORROS,"CS, PP, FFP",,,
10.16376/ZA,JOSE CARLOS LOSA MORALES,Zamora/GUARRATE,PP,,MP,
10.16378/SA,"IBERICOS LUENGO MARTIN, S.L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.16379/SA,C. B. HERMANOS MARTIN HERNANDEZ,Salamanca/GUIJUELO,PP,,MP,
10.16380/SA,"HERMANOS NAVARRO, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.16381/SA,"HERMANOS ALONSO DE GUIJUELO, S. L.",Salamanca/GUIJUELO,PP,,MP,
15.04441/VA,"ARMANDO SANZ, S. L.",Valladolid/SERRADA,PP,,,
15.04442/VA,"VALDEOVEJAS, S. L.",Valladolid/VILLANUEVA DE LOS CABALLEROS,PP,,,
10.16407/SA,JUAN ANTONIO GARCIA SANCHEZ,Salamanca/VEGUILLAS (LAS),"RW, PP",,MP,
10.16413/SG,"CARNICAS MANSO GONZALEZ, S. L,",Segovia/CARBONERO EL MAYOR,RW,,MP,
10.16433/SA,"CARNICAS RENILLA SANCHEZ, S. L.",Salamanca/FUENTE DE SAN ESTEBAN (LA),"CP, MM, MP, PP",,MP,
10.16440/AV,"LA DEHESA DE AREVALO, S.L.",Ávila/AREVALO,"CP, PP",,MP,
10.16443/SA,"SALMANTRADE, S.L.",Salamanca/FUENTES DE BEJAR,PP,,MP,
15.04474/SA,BENITO RISUEÑO GARCIA,Salamanca/SANJUANEJO,PP,,,
10.16490/SA,"SANCHEZ TUDERO, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.16518/SA,"JOSE LUIS BERROCAL E HIJOS, S. L.",Salamanca/GALLEGOS DE SOLMIRON,PP,,MP,
10.16519/SA,"CARNICAS ANDRES GOMEZ, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.16521/SA,"LISARDO CASTRO MARTIN, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.16525/SA,"EDUARDO HERNANDEZ, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.16529/ZA,PEDRO FERNANDEZ DEL RIO,Zamora/SAN VITERO,PP,,MP,
40.16865/SG,DIHOSE S.L.L.,Segovia/HONTORIA,CS,,,
10.16561/BU,"CARNICAS MINCHAN, S. L.",Burgos/HONTORIA DE VALDEARADOS,SH,"C, O",,
10.16567/SG,"EMBUTIDOS EL ENEBRAL, S. A.",Segovia/ARENAL (EL),"CP, PP",,MP,
12.12361/P,"CANGREJOS CARRION, S.L.",Palencia/CARRION DE LOS CONDES,"CS, PP, FFP",,,
15.04522/ZA,"ISLEVA, S.C.",Zamora/SAN MARTIN DE TABARA,PP,,,
40.16936/BU,"CALIDAD PASCUAL, S.A.U.",Burgos/ARANDA DE DUERO,CS,,,
40.16937/ZA,"ALDISZA, S. L.",Zamora/CORESES,CS,,,
10.16599/SA,"PRODUCTOS IBERICOS GOMEZ ROBLES, S. L.",Salamanca/GUIJUELO,PP,,MP,
40.16954/VA,"COMERCIAL LIDERAL, S. L.",Valladolid/VALLADOLID,CS,,,
10.16633/SA,MARIA JESUS HERNANDEZ PIÑEL,Salamanca/HINOJOSA DE DUERO,"CP, PP",,MP,
40.16977/ZA,"BEGOÑA PARAMIO, S. L.",Zamora/ZAMORA,CS,,,
40.16994/VA,PABLO MIGUEL VALDIVIESO SANCHEZ,Valladolid/ARROYO DE LA ENCOMIENDA,CS,,,
40.17043/SO,"MONTES DISTRIBUCIONES ALIMENTARIAS, S. L.",Soria/SAN ESTEBAN DE GORMAZ,CS,,,
10.16715/SA,ENRIQUE BRIZ IGLESIAS,Salamanca/SANTOS (LOS),"CP, PP",,MP,
10.16719/ZA,"EMBUTIDOS VILLAMAYOR DE CAMPOS, S. L.",Zamora/VILLAMAYOR DE CAMPOS,"CP, MM, MP, PP",,MP,
10.16722/ZA,"EMBUTIDOS DEL DUERO, S. L. L.",Zamora/VALCABADO,"MM, MP, PP",,MP,
10.16723/SA,JAVIER GARCIA MATEOS,Salamanca/CESPEDOSA DE TORMES,PP,,MP,
10.16746/SA,VIDAL GARCIA DIAZ,Salamanca/SANTIBAÑEZ DE BEJAR,PP,,MP,
12.12521/P,"SEAFOOD PALENCIA, S. L.",Palencia/PALENCIA,"CS, WM",,,
10.16772/SA,"EMBUTIDOS JAMONES SIERRA DE BEJAR, S. L.",Salamanca/BEJAR,PP,,MP,
10.16773/SA,"QUEJUSA, S. L.",Salamanca/SANTIBAÑEZ DE BEJAR,"RW, PP",,MP,
15.04602/ZA,"LACTEAS COBREROS, S. A.",Zamora/CASTROGONZALO,"CS, PP, CC",,,
10.16787/VA,"CARNICAS QUINTANILLA, S. L.",Valladolid/QUINTANILLA DEL MOLAR,"CS, SH, CP, PP","B, C, O",ST,
10.16803/LE,"MIEL YORDAS, S.L.",León/RIAÑO,"MM, MP, PP",,MP,
10.16810/SA,"CARNICAS IBERJOSA, S. L.",Salamanca/PUEBLA DE SAN MEDEL,"CS, RW",,,
40.17252/BU,"CONGELADOS PIQUIO, S. L.",Burgos/VILLAGONZALO PEDERNALES,CS,,,
10.16837/LE,"EMBUTIDOS Y JAMONES EL MARAGATO, S. L.",León/ASTORGA,PP,,MP,
10.16838/SA,"MAJEFRISA, S. A.",Salamanca/CIUDAD RODRIGO,"SH, CP","P, B, C, O",,
10.16900/SA,"CARNICAS Y GANADOS PEDRO GARCIA, S.L.",Salamanca/PEÑARANDA DE BRACAMONTE,"CS, CP",,,
10.16912/P,"CARNICAS PALENCIA 2000, S. L.",Palencia/PALENCIA,"CS, CP, MM, MP",,,
10.16942/SA,"JAMONES KIBER, S. L.",Salamanca/GUIJUELO,PP,,MP,
10.16956/BU,"CARNICAS MINGUEZ, S.L.U.",Burgos/GUMIEL DE IZAN,"CS, CP",,,
10.16998/AV,JOSE ANTONIO REDONDO MARTIN,Ávila/UMBRIAS,"MM, MP, PP",,MP,
10.17000/SA,"MERCAPOLLO, S. L.",Salamanca/SALAMANCA,"CS, WM",,,
10.17001/SA,"CORONGRASA, S.L.",Salamanca/GUIJUELO,"CS, PP",,MP,
10.17012/SA,MARIO MARCOS SANCHEZ,Salamanca/NAVALES,RW,,,
10.17033/SA,"MATADEROS DEL SUROESTE, S. L.",Salamanca/CABEZA DE BEJAR (LA),CP,,,
40.17507/LE,"MARNOVA LEON, S. L.",León/TORAL DE LOS VADOS,CS,,,
40.17593/ZA,"COMERCIAL OBLANCA, S. A.",Zamora/ROALES,CS,,,
10.17104/SA,"MAESTROS JAMONEROS, S. A.",Salamanca/FRADES DE LA SIERRA,PP,,MP,
10.17106/SA,"TREBOL SALAMANCA, S. L.",Salamanca/BABILAFUENTE,"CS, RW, CP, MM, MP, PP",,MP,
10.17108/ZA,PEDRO VICENTE TORIO CARRIL,Zamora/ZAMORA,"CS, CP",,,
10.17146/SA,"HIJOS DE FRANCISCO DIAZ MARTIN, S.L.",Salamanca/LEDRADA,"CS, PP",,MP,
40.17655/SA,AJA MORCHON SALAMANCA S.L.,Salamanca/CASTELLANOS DE MORISCOS,CS,,,
10.17162/SA,"JAMONES Y EMBUTIDOS IBERICOS LOPEZ PUERTO, S. L.",Salamanca/MOGARRAZ,PP,,MP,
10.17163/SA,"FABRICA DE EMBUTIDOS Y JAMONES BELISARIO BARRIGA, S. A.",Salamanca/FRADES DE LA SIERRA,PP,,MP,
10.17164/SG,"EMBUTIDOS IBERICOS GARCINUÑO, S. L.",Segovia/MONTERRUBIO,PP,,MP,
10.17181/SA,"LONYPACK, GLOBAL S.A.",Salamanca/SALAMANCA,RW,,MP,
10.17199/VA,"CARNICAS MAHEJO, S. L.",Valladolid/MAYORGA,SH,"C, O",,
15.04753/SA,"LONYPACK GLOBAL, S.A.",Salamanca/SALAMANCA,RW,,,
10.17302/SA,"HERMANOS BARRIGA GRANDE, C.B.",Salamanca/FRADES DE LA SIERRA,"CS, PP",,MP,
10.17310/AV,"EMBUTIDOS Y CONGELADOS GOMEZ, S. L.",Ávila/CANDELEDA,"MM, MP, PP",,MP,
10.17314/SA,"HERMANOS MESONERO PEREZ, SC",Salamanca/BOVEDA DEL RIO ALMAR,"RW, PP",,MP,
10.17326/SA,CENTRO NACIONAL DE FORMACION DEL ECYL,Salamanca/SALAMANCA,"CS, CP, MM, MP, PP",,MP,
10.17327/SA,JOSE AREVALO GRANDE,Salamanca/FRADES DE LA SIERRA,"CP, PP",,MP,
10.17333/LE,"INDUSTRIAS CARNICAS JULIO, S. L.",León/PONFERRADA,PP,,MP,
10.17362/BU,"CARNES SELECTAS 2000, S. A.",Burgos/BURGOS,"CS, RW, SH, CP, MM, MP, PP",P,MP,ABP
40.17927/SA,"SEMARK AC GROUP, S.A.",Salamanca/VILLARES DE LA REINA,CS,,,
40.17928/P,"SEMARK AC GROUP, S.A.",Palencia/VILLAMURIEL DE CERRATO,CS,,,
10.17414/SA,"GERARDO MANZANO, S. L.",Salamanca/GUIJUELO,PP,,MP,
40.18043/BU,MIGUEL SETIEN AZCONA,Burgos/MIRANDA DE EBRO,CS,,,
10.17467/P,"CARNICAS SANMAR, S. L.",Palencia/AGUILAR DE CAMPOO,CS,,,
40.18069/BU,"MENDEZ RUBIO JULIO CESAR Y JOAQUIN, S. C.",Burgos/BURGOS,CS,,,
26.07559/BU,"HOJALDRE Y BOLLERIA RUIZ DE LA PEÑA,S.L.",Burgos/BRIVIESCA,PP,,MP,
40.18135/ZA,"CARNICAS OSCAR MUÑOZ, S. L.",Zamora/ZAMORA,CS,,,
40.18170/VA,JESUS MARIA ESPESO ALVAREZ,Valladolid/ARROYO DE LA ENCOMIENDA,CS,,,
10.17591/VA,CARNICAS SAN MATEO S.A.,Valladolid/VALLADOLID,"CP, MM, MP, PP",,MP,
10.17606/SA,"CARNICAS CLAUDINO SANCHEZ, S.L.",Salamanca/GUIJUELO,CP,,,
10.17641/LE,MANUEL GUTIERREZ ABLANEDO,León/SARIEGOS DEL BERNESGA,PP,,ST,
15.04883/BU,UGALA SOCIEDAD COOPERATIVA,Burgos/ZABALLA,PP,,,
15.04895/ZA,GUMERSINDO ALONSO RODRIGUEZ,Zamora/SANTOVENIA,PP,,,
10.17720/SA,"JOSE MARIA RODILLA, S. L.",Salamanca/GUIJUELO,PP,,MP,
15.04913/ZA,"GESTION AGRO GANADERA, S. L.",Zamora/FUENTESAUCO,"PP, CC",,,
10.17736/SA,"JAMONES IBERICOS ARTURO, S.L.U.",Salamanca/LEDRADA,PP,,MP,
14.02330/SG,JESUS ANTONIO BALLESTEROS DE FRUTOS,Segovia/ESCALONA DEL PRADO,EPC,,,
15.04928/AV,"LECHE CELTA, S.L.U.",Ávila/AVILA,"CS, PP",,,
10.17790/BU,"CASERFRI, S. L.",Burgos/VALDORROS,CS,,,
12.13712/BU,"CASERFRI, S. L.",Burgos/VALDORROS,CS,,,
10.17793/BU,"FRIOES XXI, S. L.",Burgos/BURGOS,CS,,,
12.13713/BU,"FRIOES XXI, S. L.",Burgos/BURGOS,CS,,,
40.18537/BU,"FRIOES XXI, S. L.",Burgos/BURGOS,CS,,,
10.17801/SG,JAMONES ALGONA S.L.,Segovia/CARBONERO EL MAYOR,PP,,MP,
40.18550/P,"CARNICAS PALENCIA 2000, S. L.",Palencia/PALENCIA,CS,,,
26.07731/AV,"CRONOBLE AVILA, S. L.",Ávila/AVILA,PP,,MP,
10.17822/ZA,"JUAN JOSE LEDESMA, S.A.",Zamora/ZAMORA,CS,,,
10.17850/SA,"DESJOBE, S.L.",Salamanca/CAMPILLO DE SALVATIERRA,"CS, RW, CP",,,
40.18628/LE,COFRIGUS S.L.,León/ONZONILLA,CS,,,
40.18630/BU,"PAISY LOGISTICA, S. L.",Burgos/BURGOS,CS,,,
10.17999/P,"DESPIECES Y MANIPULADOS MAVIMAR, S. L.",Palencia/SAN CEBRIAN DE CAMPOS,"CS, MM, MP",,,
10.18018/SA,ALBERTO MARIO URSU .,Salamanca/GUIJUELO,"RW, PP",,MP,
10.18019/SA,JULIAN MARTIN CERRAJERO,Salamanca/VALLEJERA DE RIOFRIO,"CS, RW",,MP,
10.18022/SO,"RAMTUR, S. L.",Soria/SORIA,"CS, RW, MM, MP, PP",,MP,
12.13896/BU,"BERO SISTEMAS, S.L.",Burgos/MELGAR DE FERNAMENTAL,PP,,,
40.18821/SA,"DMF LOGISTICA , S. L.",Salamanca/VILLARES DE LA REINA,CS,,,
40.18822/SG,ANGEL CARBALLES MUÑOZ,Segovia/VALVERDE DEL MAJANO,CS,,,
10.18112/BU,INES ZAMORANO CAVIA,Burgos/BALBASES (LOS),PP,,MP,
10.18143/SA,"CARDISAN, S. L.",Salamanca/GUIJUELO,PP,,MP,
12.14095/LE,"CENTRAL BURGALESA DE PESCADOS, S.L.",León/LEON,CS,,,
10.18203/SA,"ANRAL, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.18224/ZA,DAVINIA GALLEGO GONZALEZ,Zamora/ZAMORA,"MM, MP, PP",,MP,
10.18284/VA,PIENSOS HERNAPER C.B.,Valladolid/ISCAR,PP,,,
10.18325/SA,"CARNICAS SANCHEZ MARTIN, S. L.",Salamanca/GUIJUELO,RW,,MP,
10.18330/SA,OLIVA MONTSERRAT RODRIGUEZ BENITO,Salamanca/GUIJUELO,"RW, PP",,MP,
10.18356/BU,REBECA RIOJA MARTINEZ,Burgos/FRESNO DE RIO TIRON,PP,,MP,
10.18368/VA,"LA PLANTA AGRO I, S.L.",Valladolid/QUINTANILLA DE ONESIMO,GHE,"wU, wG",,
10.18382/BU,"EMBUTIDOS ARTESANOS DE VILLAFUERTES, S.L.",Burgos/VILLAFUERTES,"CP, PP",,MP,
15.05117/P,COOPERATIVA AGRICOLA NUESTRA SEÑORA DE LA ANTIGUA,Palencia/FUENTES DE VALDEPERO,PP,,,
40.19332/BU,JOSE LUIS DIEZ BARRIO,Burgos/BURGOS,CS,,,
40.19334/BU,TRANSFRIO COR S.L.,Burgos/VILLARIEZO,CS,,,
10.18399/SA,SIMON MARTIN GUIJUELO S. L.,Salamanca/GUIJUELO,"CP, PP",,MP,
15.05120/LE,"LACTEOS YARANZA, S. L.",León/VALDELAFUENTE,"RW, PP",,,
40.19399/LE,"TRANSPORTES LOGILEON, S. L. L.",León/ONZONILLA,CS,,,
15.05147/VA,"HIJOS DE EULALIO ESCARDA, S. L.",Valladolid/PEDRAJAS DE SAN ESTEBAN,PP,,,
40.19478/AV,"YEMAS DE SANTA TERESA, S. A.",Ávila/AVILA,RW,,,
40.19480/BU,"DISBUR 2002, S. L.",Burgos/BRIVIESCA,CS,,,
40.19501/VA,"ANGEL AGUADO E HIJOS, S.L.",Valladolid/CISTERNIGA,CS,,,
10.18514/SA,"IBERICOS VALENTIN, C.B.",Salamanca/FUENTES DE BEJAR,"RW, CP",,MP,
10.18534/SA,"FEPALESCA, S. A.",Salamanca/GUIJUELO,"CS, RW, CP, PP",,MP,
10.18535/LE,"CECINAS LEITARIEGOS, S. L.",León/AZADINOS,"CP, MM, MP, PP",,MP,
10.18538/LE,GONZALO GONZALEZ MARTINEZ,León/CARMENES,"MM, MP, PP",,MP,
15.05181/LE,QUESERIAS PICOS DE EUROPA S.L.,León/VIDANES,PP,,,
10.18587/ZA,"GANADOS LA SALVACION, S. L.",Zamora/ZAMORA,"CS, RW",,,
14.02403/SG,"GRANJA BAEZA FRAILE, S. L.",Segovia/VALLELADO,EPC,,,
40.19636/SO,JULIO MARIN HERNANDEZ,Soria/OLVEGA,CS,,,
10.18635/LE,"POLVOREDA, S. L.",León/MATALLANA DE TORIO,PP,,MP,
10.18645/SA,CARNICAS RODRIGUEZ G. DEL AGUILA S.L.,Salamanca/GUIJUELO,PP,,MP,
10.18646/SA,"FRANRODEL, S. L.",Salamanca/GUIJUELO,"RW, PP",,MP,
15.05219/ZA,"QUESOS DEL DUERO, S. A.",Zamora/TORO,"CS, RW, PP, CC",,,
40.19768/BU,ALFONSO GOMEZ GARCIA,Burgos/FUENTESPINA,CS,,,
10.18667/SG,MARIA CRUZ BRAVO BENITO,Segovia/LOSA (LA),CP,,,
40.19779/SO,"FRI-OLVEGA, S. L.",Soria/OLVEGA,CS,,,
12.14588/BU,"MERCA ARANDA, S.L.",Burgos/ARANDA DE DUERO,CS,,,
10.18697/SA,"ALMACENES GARIMORI, S. L.",Salamanca/GUIJUELO,"CS, CP, MM, MP, PP",,MP,
10.18700/BU,"COMERCIAL MILOR MIRANDA, S.L.",Burgos/MIRANDA DE EBRO,"CS, RW",,MP,
15.05239/VA,"QUESERIA MONTEQUESOS, S. L.",Valladolid/VILLANUBLA,PP,,,
10.18715/SA,"EMJAMESA, S. L.",Salamanca/PEÑARANDA DE BRACAMONTE,"CP, MM, MP, PP",,MP,
10.18721/SA,"REVISAN, S. L.",Salamanca/GUIJUELO,"CS, CP, PP",,MP,
10.18822/SA,ANGEL MARTIN E HIJOS S.A.,Salamanca/GUIJUELO,PP,,MP,
10.18824/SA,"MANUEL ANGEL RODRIGUEZ, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,PP,,MP,
15.05289/BU,"ILUJOR ORCAJO GARCIA, S. L.",Burgos/PALACIOS DE BENAVER,PP,,,
40.20094/BU,"COMERCIAL DIBURAL, S. L.",Burgos/VILLAGONZALO PEDERNALES,CS,,,
10.18906/SA,"ALONSO GOMEZ RAMOS, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,"CP, PP",,MP,
10.18912/SA,"SANCHEZ MORALES HERMANOS, S.L.",Salamanca/GUIJUELO,"CS, CP",,,
10.18916/SA,"PRODUCTOS IBERICOS CALDERON Y RAMOS, S. L.",Salamanca/GUIJUELO,"CS, MM, MP, PP",,MP,
15.05352/SO,CESAR MORENO GUILLEN,Soria/VINUESA,PP,,,
12.14848/P,"COCIMAR 2002, S. L.",Palencia/VENTA DE BAÑOS,"CS, PP, FFP",,,
10.19003/SA,"JAMONES IBERICOS BLAZQUEZ, S. L.",Salamanca/GUIJUELO,"CS, RW, PP",,MP,
10.19005/SA,"PRODUCTOS CARNICOS BRISA, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,PP,,MP,
10.19007/SA,"BELLOTA UNICO, S. L.",Salamanca/MARTINAMOR,"RW, CP, PP",,MP,
10.19047/LE,"MATADERO DE VILLABLINO, S. L.",León/VILLAGER DE LACIANA,"SH, CP","B, C, O, S",,
10.19050/BU,"LECHAZOS RIBERA DE DUERO, S. L.",Burgos/GUMIEL DE IZAN,"CS, CP, PP",,MP,
10.19105/SA,"REBOALJA, S. L.",Salamanca/GUIJUELO,CP,,,
10.19106/SA,"DESBOSAN IBERICOS, S.L.",Salamanca/GUIJUELO,"RW, PP",,MP,
10.19109/SA,ANICETA VILLARROEL HERNANDEZ,Salamanca/GUIJUELO,PP,,MP,
10.19111/SA,"CARNICAS GARBER, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.19112/SA,"LA VEGA DE SALVATIERRA IBERICOS, S. L.",Salamanca/FUENTERROBLE DE SALVATIERRA,"RW, PP",,MP,
10.19113/BU,"EMBUMER, S. C.",Burgos/BURGOS,"CS, CP, MM, MP, PP",,MP,
10.19133/BU,"SANTA ROSALIA GOURMET, S.L.",Burgos/VIZMALO,"CS, RW, CP, MM, MP, PP",,MP,
40.20607/SA,"PRODUCTOS CONGELADOS JOSE LUIS, S. L. L.",Salamanca/VILLARES DE LA REINA,CS,,,
10.19156/SA,"JAMONES Y EMBUTIDOS EL PALACIO, S.L.",Salamanca/CESPEDOSA DE TORMES,"RW, PP",,MP,
10.19209/P,"SYSTEM LONCH, S. L.",Palencia/TORQUEMADA,RW,,MP,
15.05449/P,"SYSTEM LONCH, S. L.",Palencia/TORQUEMADA,RW,,,
10.19226/SG,DERIVADOS MALLORCAR S.L.,Segovia/MADRONA,"CS, CP",,,
14.02463/VA,"GRANJA PINILLA, S. L.",Valladolid/OLMEDO,EPC,,,
10.19256/BU,"EURO FRITS, S. A.",Burgos/BURGOS,"MM, MP",,,
40.20857/BU,"FRIGORIFICOS BURGALESES 2003, S. L.",Burgos/BURGOS,CS,,,
40.20934/ZA,"DIFRIBEN, S. L.",Zamora/BENAVENTE,CS,,,
10.19335/SA,"PRODUCTOS IBERICOS DE GUIJUELO, S. L.",Salamanca/PEÑARANDA DE BRACAMONTE,"CS, RW, CP, MM, MP, PP",,MP,
40.20969/VA,"GOURMETPAN, S. L.",Valladolid/VALLADOLID,CS,,,
10.19363/BU,"PRODUCTOS EL PEÑEDO, S. L.",Burgos/QUINTANAR DE LA SIERRA,"CP, MM, MP, PP",,MP,
26.08669/BU,"PRODUCTOS EL PEÑEDO, S. L.",Burgos/QUINTANAR DE LA SIERRA,PP,,MP,
10.19377/LE,"BAYON BLANCO, S.L.",León/LEON,"CP, MM, MP",,,
10.19422/SA,"CARNICAS MADROÑAL DE LA SIERRA, S. L.",Salamanca/TAMAMES,"CP, MM, MP, PP",,MP,
10.19423/SA,"COSTA Y DEHESA, S. L.",Salamanca/CAMPILLO DE SALVATIERRA,"RW, CP, PP",,MP,
15.05540/ZA,CONSORCIO DE PROMOCION DEL OVINO SOCIEDAD COOPERATIVA,Zamora/VILLALPANDO,CC,,,
40.21133/P,"SABORES PALENTINOS, S. L.",Palencia/PALENCIA,CS,,,
10.19434/ZA,"MORALEJO SELECCION, S.L.U.",Zamora/CORESES,"CS, RW, CP, MM, MP, PP",,"MP, ST",
10.19435/SA,"CAYO RODRIGUEZ, S. L.",Salamanca/LEDRADA,PP,,MP,
10.19477/P,SERGIO DE DIOS MATA,Palencia/CILLAMAYOR,PP,,MP,
10.19521/SA,"PERNISAL, S. L.",Salamanca/GUIJUELO,"RW, PP",,MP,
15.05589/SG,CELESTINO ARRIBAS POLO,Segovia/ESCALONA DEL PRADO,PP,,,
40.21320/SA,"ARROYO HONTORIA HELADOS Y CONGELADOS, S.L.",Salamanca/BEJAR,CS,,,
40.21321/VA,RAMON ALFONSO ABAD DIEZ,Valladolid/VALLADOLID,CS,,,
40.21379/BU,STEF IBERIA S.A.,Burgos/BURGOS,CS,,,
40.21396/LE,JOSE ANTONIO MORAN BARDON,León/LEON,CS,,,
10.19605/VA,"T. MARCOS E HIJOS, S.L.",Valladolid/VALLADOLID,CP,,,
