Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.05537/BA,HERMANOS PILAR MONTANERO S.L.,Badajoz/AHILLONES,"CP, MM, MP, PP",,MP,
10.05538/LO,EMBUTIDOS LUIS GIL S.L.,"Rioja, La/OCON","CP, PP",,MP,
10.05545/GR,INDUSTRIAS CARNICAS SIERRA NEVADA S.A.,Granada/CAJAR,"CP, MM, MP, PP",,MP,
10.05570/GE,CUSINS SL,Girona/FIGUERES,"CP, MM, MP",,,
10.05573/B,CARNES CAMPMANY S.A.,Barcelona/BADALONA,"CS, CP",,,
10.05590/S,CAYDESA CARNES S A,Cantabria/SANTANDER,"CS, CP, MM, MP",,,
10.05623/LE,"EMBUTIDOS PALAZUELO, S. L.",León/VILLAQUEJIDA,"CS, CP, MM, MP, PP",,MP,
10.05674/LU,"FRIGORIFICOS DEL LEA, S.L. (FRILEA, S.L.)",Lugo/LUGO,"CS, RW, SH, CP, MM, MP, PP","P, B, C, O, S","PAP, MP",
10.05682/SS,"CARNICAS IBARRA, S.L.",Gipuzkoa/IBARRA,"CP, PP",,MP,
10.05688/MU,EMBUTIDOS SUBIELA FERNANDEZ S.L.,Murcia/UNION (LA),"CP, PP",,MP,
10.05693/MA,GOURMET DOSVEGAS S.L.,Málaga/MALAGA,CP,,,
10.05708/AV,"MATADERO FRIGORIFICO DE AVILA, S. L.",Ávila/AVILA,"CS, RW, SH, CP, PP","B, C, O",ST,
10.05715/H,SIERRA MAYOR JABUGO S.A.,Huelva/CORTECONCEPCION,"CS, CP, PP",,MP,
10.05726/B,AJUNTAMENT DE SANTA MARGARIDA DE MONTBUI,Barcelona/SANTA MARGARIDA DE MONTBUI,SH,"C, O",,
10.05729/BA,"AMADO RUIZ, PEDRO",Badajoz/ZARZA (LA),"CP, PP",,MP,
10.05738/A,"INDUSTRIAS CARNICAS ESCUDERO, S.A.",Alicante/Alacant/ELCHE/ELX,"CP, MM, MP, PP",,MP,
10.05739/A,"MATADERO ORIHUELA, S.A.",Alicante/Alacant/ORIHUELA,SH,"P, B, C, O, S",,
10.05754/SA,"CARNIMAR, S. L.",Salamanca/CIUDAD RODRIGO,"CP, PP",,MP,
10.05755/SA,"JAMONES BUENAVISTA, S. L.",Salamanca/BUENAVISTA,"CP, PP",,MP,
10.05767/BI,"CEMARSA, S.A.",Bizkaia/BILBAO,"CS, RW, CP, MM, MP",,MP,
10.05798/M,DIMAPA S.L.,Madrid/ARGANDA DEL REY,"CS, CP, MM, MP",,,ABP
10.05799/H,SUCESORES DE RAFAEL FERNANDEZ S.L.,Huelva/GALAROZA,"CP, MM, MP, PP",,MP,
10.05800/SG,CARNES DE SACRAMENIA S.A.,Segovia/SACRAMENIA,SH,"P, C, O",,
10.05810/O,ALVARO FERNANDEZ GONZALEZ,Asturias/NOREÑA,"CP, MM, MP, PP",,MP,
10.05825/H,FABRICA EMBUTIDOS NUESTRA PATRONA SANTA MARINA S.L.,Huelva/ZALAMEA LA REAL,"CP, MM, MP, PP",,MP,
10.05829/TO,MATADERO FRIGORIFICO DE VALMOJADO S.A.,Toledo/VALMOJADO,"RW, SH, CP, MM, MP, PP","B, C, O",ST,
10.05832/SA,"DEHESA GRANDE, S. A.",Salamanca/VITIGUDINO,"SH, CP","P, B, C, O",,
10.05844/CO,CARNES PEREZ Y SANCHEZ S.A.,Córdoba/CORDOBA,"CS, CP, MM, MP, PP",,MP,
10.05847/VA,"RAMON RODRIGUEZ MANZANO, S. L.",Valladolid/VALLADOLID,"CP, MM, MP, PP",,MP,
10.05854/CA,CARNICAS LAS ABIERTAS S.L.U.,Cádiz/ARCOS DE LA FRONTERA,"SH, CP, MM, MP, PP",P,MP,
10.05861/A,"DISTRIBUCIONES PALACIO ROSELLO, S.L.",Alicante/Alacant/PEDREGUER,"CS, RW, CP, MM, MP, PP",,MP,
10.05864/CR,"VEGACAZA, S.L.",Ciudad Real/VALDEPEÑAS,"CP, GHE, PP","wU, wG",MP,
10.05866/AL,INDUSTRIAS CARNICAS SIERRA MARIA S.L.,Almería/MARIA,"SH, CP, MM, MP, PP","P, C, O",MP,
10.05907/GE,ESCORXADOR FRIGORIFIC REIXACH SL,Girona/HOSTALRIC,"SH, CP",P,,
10.05923/M,"CARPISA FOODS, S.L.",Madrid/GRIÑON,"CP, MM, MP, PP",,MP,
10.05924/BU,"MATADERO SAN JUAN DEL MONTE, S. A.",Burgos/MIRANDA DE EBRO,"CS, SH","P, B, C, O, S",,
10.05927/Z,AYUNTAMIENTO DE EPILA,Zaragoza/EPILA,SH,"B, C, O",,
10.05951/PO,DISALMO SL,Pontevedra/BUEU,"CS, CP, PP",,MP,
10.05954/SA,BERNARDINO BLANCO BONILLA,Salamanca/ALBA DE TORMES,CP,,,
10.05969/PM,RAMADERS AGRUPATS SAT 4054,Palma de Mallorca/FELANITX,"SH, PP","P, fG, B, C, O",ST,
10.05970/TE,"INDUSTRIAS CARNICAS DE ELABORACION DE JAMONES Y EMBUTIDOS LOS TRES REYES DE FUENTESPALDA, S.A.",Teruel/VALDERROBRES,"CS, CP, MM, MP, PP",,MP,
10.05975/Z,INDUSTRIAS CARNICAS CARBONEL S.L.,Zaragoza/MONZALBARBA,"CS, CP",,,
10.05980/P,C. B. HERMANOS CABALLERO ROJO,Palencia/VILLARRAMIEL,"CP, MM, MP, PP",,MP,
10.05983/BU,AYUNTAMIENTO DE VILLARCAYO,Burgos/VILLARCAYO,SH,"P, B, C, O, S",,
10.05991/LO,CARNICAS DEL OJA S.L.,"Rioja, La/SANTO DOMINGO DE LA CALZADA","SH, PP","P, B, C, O",ST,
10.05993/V,"CARNES OLIVA, S.L.",Valencia/València/OLIVA,"CS, CP, MM, MP, PP",,MP,
10.06005/PO,"INDUSTRIAS CARNICAS FONTEFRIA, S.L.",Pontevedra/COVELO,"CP, MM, MP, PP",,MP,
10.06024/MU,MATADERO INDUSTRIAL TORRE PACHECO,Murcia/TORRE-PACHECO,"CS, SH, CP","P, B, C, O, S",,
10.06027/TF,CABILDO INSULAR DE EL HIERRO,Santa Cruz de Tenerife/VALVERDE,SH,"P, B, C, O, L",,
10.06057/ZA,"M.A.F.R.I.S.A.V.I., S. A.",Zamora/SANTIBAÑEZ DE VIDRIALES,"CS, SH, CP, PP",P,ST,
10.06067/GE,J. ROURA BAGUE SL,Girona/CORÇA,"CP, MM, MP, PP",,MP,
10.06083/B,AJUNTAMENT DE SANT MARTI SESGUEIOLES,Barcelona/SANT MARTI SESGUEIOLES,SH,"C, O",,
10.06086/MU,"EMBUTIDOS LA APARECIDA, S.L.",Murcia/CARTAGENA,"CP, PP",,MP,
10.06089/MU,"MORENILLA CASAS, ANTONIO",Murcia/BARRANDA,"CP, PP",,MP,
10.06097/TO,"MATAJO, S.L.",Toledo/TOLEDO,"SH, CP","P, B, C, O",,
10.06123/T,AJUNTAMENT DE FALSET,Tarragona/FALSET,SH,"C, O",,
10.06124/T,AJUNTAMENT DE LA GALERA,Tarragona/GALERA (LA),SH,"C, O",,
10.06138/LE,"MAFRICAS, S. A.",León/ASTORGA,SH,"B, C, O, S",,
10.06150/SA,"SEBASTIAN RAMOS E HIJO, S. L.",Salamanca/GUIJUELO,"CP, PP",,MP,
10.06170/C,"EMBUTIDOS CERQUEIRO, S.L.","Coruña, A/ARTEIXO","CP, MM, MP, PP",,MP,
10.06172/ZA,"EMBUTIDOS ROBLES, S. L.",Zamora/BERMILLO DE SAYAGO,"CP, PP",,MP,
10.06185/M,"TRANSFORMACION GANADERA DE LEGANES, S.A.",Madrid/LEGANES,"CS, SH","P, B, C, O",,
10.06197/O,SOCIEDAD DE EXPLOTACION DEL MATADERO DE GIJON SA,Asturias/GRANDA DE RIBA,"CS, SH, CP","P, B, C, O, S",,
10.06213/A,"REQUENA PUJALTE, JOSE ANTONIO",Alicante/Alacant/VILLENA,"CP, MM, MP, PP",,MP,
10.06223/A,"SUMINISTROS CARNICOS RIOS, S.L.",Alicante/Alacant/TORREVIEJA,"CP, MM, MP, PP",,MP,
10.06244/Z,LASHAL TARAZONA S.L,Zaragoza/TARAZONA,"SH, CP","R, P, B, C, O, S",,
10.06269/M,ANGEL AREVALO S.A.,Madrid/MADRID,"CP, MM, MP",,,
10.06270/B,ENRIC ROCA SA,Barcelona/SURIA,"CS, CP, MM, MP, MSM, PP",,MP,
10.06274/L,INDELESA SL,Lleida/ALCOLETGE,"CS, SH, CP, PP","B, C, O",MP,
10.06280/HU,"MATADERO DE HUESCA, S.L.",Huesca/HUESCA,"SH, CP","P, B, C, O, S",,
10.06294/BA,JAMON Y SALUD S.A.,Badajoz/LLERENA,"SH, CP, MM, MP, PP",P,MP,
10.06302/MU,"CONISA, C.B.",Murcia/FUENTE ALAMO DE MURCIA,"CP, PP",,MP,
10.06312/CE,HEREDEROS DE MIGUEL JIMENA S.L.,Ceuta/CEUTA,"CS, CP, MM, MP",,,
10.06313/MU,"SEBASTIAN LOZANO MARTINEZ, S.L.",Murcia/JUMILLA,"CP, PP",,MP,
10.06323/LO,MATADERO RIOJALTEÑO S.A.,"Rioja, La/HARO","SH, PP","B, C, O, S",ST,
10.06326/SA,"QUINTIN SANCHEZ, S. A.",Salamanca/GUIJUELO,"CS, RW, CP, PP",,MP,
10.06327/T,FORES & CID CANSALADERS SL,Tarragona/TORTOSA,"CP, MM, MP, PP",,MP,
10.06360/B,CANSALADERIA SINGLA SL,Barcelona/NAVARCLES,"CP, MM, MP, PP",,MP,
10.06372/LO,MATADERO COMARCAL DE ALFARO S.A.,"Rioja, La/ALFARO","SH, PP","C, O",ST,
10.06374/MU,"MATOSA MATADERO INDUSTRIAL, S.L.",Murcia/TOTANA,SH,"C, O",,
10.06381/PO,"MAT.COMARCAL GRAL.Y FRIGORIFICO, S.A.MACOMUSA",Pontevedra/NIGRAN,SH,"B, C, O",,
