Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
10.06852/CA,REA INDUSTRIA CARNICA S.L.,Cádiz/CHICLANA DE LA FRONTERA,"CS, RW, CP",,,
10.06860/MA,CASTRO SALAS RAFAEL,Málaga/CAÑETE LA REAL,SH,P,,
10.06863/GR,VERA FRANCO VALERIANA,Granada/ZUBIA (LA),PP,,MP,
10.06874/H,ALMACENES BENITO GARCIA S.A.,Huelva/JABUGO,"MM, MP, PP",,MP,
10.06960/CO,IBERICO DE CARDEÑA S.L.,Córdoba/CARDEÑA,"CS, PP",,MP,
10.06972/SE,SADA P.A. ANDALUCIA S.A.,Sevilla/ALCALA DE GUADAIRA,"RW, SH, CP, MM, MP, PP",A,"BL, MP",
10.06987/J,HIJOS DE ANTONIO MUÑOZ S.L.,Jaén/CAMPILLO DE ARENAS,"RW, CP, MM, MP, PP",,MP,
10.06995/H,PIGLETS S.L.,Huelva/REPILADO (EL),"CP, PP",,MP,
10.07052/CO,HETESA S.C.P.,Córdoba/DOS TORRES,PP,,MP,
10.07073/CO,IBERICO DE BELLOTA S.A.,Córdoba/VILLANUEVA DE CORDOBA,"CS, PP",,MP,
10.07123/GR,ANTONIO ALVAREZ JAMONES S.L.,Granada/TREVELEZ,"CS, PP",,MP,
10.07140/CO,"""JAMONES IBERICOS DEL VALLE DE LOS PEDROCHES S.A.",Córdoba/POZOBLANCO,"RW, PP",,MP,
10.07141/CO,JAMONES BLASCO S.L.,Córdoba/VILLANUEVA DEL DUQUE,PP,,MP,
10.07145/J,CUADROS Y TORRECILLAS S.L.,Jaén/IRUELA (LA),PP,,MP,
10.07158/H,SANTABARBERO SOCIEDAD COOPERATIVA ANDALUZA,Huelva/SANTA BARBARA DE CASA,PP,,MP,
10.07163/GR,JAMONES RUIZ BAÑOS S.L.,Granada/TREVELEZ,"CS, PP",,MP,
10.07238/J,ASOCIACION DE CARNICEROS DE BAEZA S.L.,Jaén/BAEZA,"RW, MM, MP, PP",,MP,
10.07252/H,MATADERO INDUSTRIAL EL MAYORAZGO-JABUGO S.L.,Huelva/REPILADO (EL),"CS, SH, CP",P,,
10.07263/CA,SOCIEDAD COOPERATIVA ANDALUZA CHACINAS CAMARENA,Cádiz/JEREZ DE LA FRONTERA,PP,,MP,
10.07292/SE,EMBUTIDOS EL ROMERAL S.L.,Sevilla/AZNALCOLLAR,PP,,MP,
10.07307/SE,CARNICAS LOS TORIBIOS S.L.,Sevilla/CORRALES (LOS),"CP, MM, MP, PP",,MP,
10.07308/AL,ENCINAS RUBIO JOSE MANUEL,Almería/TIJOLA,"MM, MP, PP",,MP,
10.07330/J,"LOMAS RUANO, CONCEPCION",Jaén/NOALEJO,"CP, MM, MP, PP",,MP,
10.07331/SE,MATADERO FRIGORIFICO NUESTRA SEÑORA DEL CARMEN S.L.,Sevilla/MORON DE LA FRONTERA,"CS, SH, CP, MM, MP","B, C, O",,
10.07332/H,HERMANOS VELAZQUEZ JABUGO S.A.,Huelva/AROCHE,"CP, PP",,MP,
10.07458/CO,DELICIAS IBERICAS POR EL MUNDO S.L,Córdoba/VILLANUEVA DE CORDOBA,"CS, RW, PP",,MP,
10.07489/AL,JAMONES DE SERON MARTINEZ Y PIERRES S.L.,Almería/SERON,PP,,MP,
10.07492/SE,INDUSTRIAS AUXILIARES CARNICAS S.L.,Sevilla/RINCONADA (LA),"CP, MM, MP, PP",,MP,
10.07510/MA,"GUILLEN COZAR, ANTONIO LUIS",Málaga/ALGATOCIN,"CP, PP",,MP,
10.07552/MA,"GOMEZ GOMEZ, JUAN",Málaga/BENAOJAN,PP,,MP,
10.07561/H,"FALCON GONZALEZ, MARIA MERCEDES",Huelva/SANTA OLALLA DEL CALA,PP,,MP,
10.07583/SE,PIÑERO E HIJOS S.L.,Sevilla/ALMADEN DE LA PLATA,PP,,MP,
10.07660/CO,CARNES Y EMBUTIDOS HERMANOS MENDEZ S.L.,Córdoba/ESPEJO,"CP, MM, MP, PP",,MP,
10.07669/H,MONTESIERRA S.A.,Huelva/JABUGO,PP,,MP,
10.07674/SE,EMBUTIDOS JABUGO S.A.,Sevilla/ALCALA DE GUADAIRA,"CP, MM, MP, PP",,MP,
10.07739/SE,D'CABO CHICHARRONES S.L.,Sevilla/SEVILLA,CP,,,
10.07776/CO,EMBUTIDOS CASTRO YEPES S.L.,Córdoba/ESPEJO,"CP, MM, MP, PP",,MP,
10.07797/MA,JAMONES ALAMEDA S.L.,Málaga/ALAMEDA,"RW, PP",,MP,
10.07798/AL,JAMONES Y EMBUTIDOS TORRENTE S.L.,Almería/MARIA,"MM, MP, PP",,MP,
10.07807/MA,"TORNAY GIL, VICTOR",Málaga/MONTEJAQUE,PP,,MP,
10.07882/J,"NAVARRO MUNUERA, JOSE",Jaén/PEAL DE BECERRO,PP,,MP,
10.07894/CA,"RIVERIEGO LUGO, JOSE",Cádiz/VILLAMARTIN,"MM, MP, PP",,MP,
10.07914/H,CONGELADOS ALPRESA S.L.L.,Huelva/VILLARRASA,"MM, MP",,,
10.07946/AL,NUESTRA SEÑORA DE LOS REMEDIOS S.L.,Almería/SERON,PP,,MP,
10.07948/SE,EROSUR S.L.,Sevilla/SEVILLA,"CS, CP, PP",,MP,
10.07976/CO,RAFEJOMA S.L.,Córdoba/DOS TORRES,"CS, PP",,MP,
10.07978/GR,FRAJESAN S.L.,Granada/ILLORA,PP,,MP,
10.07995/H,FRANCISCO PEREIRA GOMEZ S.L.,Huelva/VILLANUEVA DE LOS CASTILLEJOS,"CS, CP, MM, MP, PP",,MP,
10.08048/CA,CARNES HERVA S.L.,Cádiz/ALGAR,"CS, GHE","wL, wA, wU, wG",,
10.08058/MA,"CARNICAS DOMINGUEZ MEDINA, S.L.",Málaga/JIMERA DE LIBAR,"CS, CP, MM, MP, PP",,MP,
10.08063/J,CARNICAS J. CHICA S.L.,Jaén/JAEN,"RW, SH, CP","C, O",,
10.08064/SE,BERNAL MONTERO S.L.,Sevilla/SEVILLA,CP,,,
10.08065/SE,INDUSTRIAS CARNICAS JOSE CABO S.L.,Sevilla/DOS HERMANAS,"CS, RW, PP",,MP,
10.08088/GR,S.COOP ANDALUZA COMERCIALIZADORA SEGUREÑA,Granada/HUESCAR,"SH, CP","P, C, O",,
10.08107/MA,EMBUTIDOS MEJIAS S.L.,Málaga/RINCON DE LA VICTORIA,"CS, MM, MP, PP",,MP,
10.08111/GR,"VALENZUELA GARCIA, FRANCISCO",Granada/MONTEFRIO,PP,,MP,
10.08127/H,INDUSTRIAS CARNICAS LORIENTE PIQUERAS S.A..,Huelva/JABUGO,"CP, MM, MP, PP",,MP,
10.08135/MA,DISCARSOL S.L.,Málaga/MALAGA,"CP, MM, MP",,,
10.08148/GR,"JEREZ LOPEZ, FELIPE",Granada/PITRES,"CS, PP",,MP,
10.08153/J,"LOPEZ TITOS, GINES",Jaén/POZO ALCON,SH,"P, C, O",,
10.08208/CA,CARNICAS EL ALCAZAR S.L.,Cádiz/VEJER DE LA FRONTERA,"CS, RW, CP, GHE, MM, MP, PP","wU, wG",MP,
10.08225/GR,CARNICAS CAMPOTEJAR S.L.,Granada/CAMPOTEJAR,"CP, MM, MP, PP",,MP,
10.08226/MA,LOPEZ MATOSO BORJA,Málaga/BENAOJAN,PP,,MP,
10.08257/CO,EMBUTIDOS Y JAMONES J. SANCHEZ S.L.,Córdoba/PRIEGO DE CORDOBA,"CP, MM, MP, PP",,MP,
10.08265/H,OLALLA IBERICA S.L.,Huelva/SANTA OLALLA DEL CALA,"CP, PP",,MP,
10.08300/CO,INDUSTRIAS CARNICAS VIRGEN DE LUNA S.L.,Córdoba/VILLANUEVA DE CORDOBA,PP,,MP,
10.08318/CO,JUAN DEL VALLE PINEDA S.L.,Córdoba/HINOJOSA DEL DUQUE,"RW, PP",,MP,
10.08333/AL,PEDRO CASTAÑO S.L.,Almería/ALCONTAR,PP,,MP,
10.08492/CO,HERMANOS ARIZA TORRALBO S.L.,Córdoba/ENCINAS REALES,"CS, SH, CP, MM, MP, PP",A,"BL, MP",
10.08572/GR,CHACINERIA MONACHIL S.L.,Granada/MONACHIL,"CS, SH, CP, PP","P, B, C, O",MP,
10.08589/GR,"CARMONA VARON, ANTONIO",Granada/VALLE DEL ZALABI,"CP, PP",,MP,
10.08592/SE,"S. COOP. ANDALUZA CARNICERIA, CHARCUTERIA, FRUTERIA CAMPILLOS",Sevilla/CORRALES (LOS),"CS, MM, MP, PP",,MP,
10.08601/GR,CARNICERIA CASTILLO LOPEZ S.L.,Granada/CASTILLEJAR,PP,,MP,
10.08607/J,FAMILIA RUIZ S.L.,Jaén/BAEZA,"CS, PP",,ST,
10.08615/CO,SOCIEDAD COOPERATIVA ANDALUZA LIMITADA HERMANOS CAZANI,Córdoba/CASTRO DEL RIO,"MM, MP, PP",,MP,
10.08636/CO,HERMANOS ESCRIBANO CAPITAN S.L.,Córdoba/VILLANUEVA DE CORDOBA,"CS, RW",,MP,
10.08637/J,CARNICAS DE ALDEAQUEMADA S.L.,Jaén/ALDEAQUEMADA,"CP, GHE, MM, MP, PP","wL, wA, wU, wG",MP,
10.08638/GR,CARNES TOLESA S.L.,Granada/GRANADA,"CS, CP",,,
10.08657/MA,ARTESAL S.L.,Málaga/ARRIATE,"CS, RW, PP",,MP,
10.08671/GR,EMBUTIDOS Y JAMONES HERMANOS POZO S.L.,Granada/CULLAR,"CP, MM, MP, PP",,MP,
10.08698/J,JUAN LOPEZ LOPEZ S.L.,Jaén/BEGIJAR,CP,,,
10.08702/H,ALTANZA JABUGO S.L.U.,Huelva/JABUGO,"CS, PP",,MP,
10.08926/CO,ALIBETICA S.L.,Córdoba/FERNAN-NUÑEZ,PP,,MP,
10.08935/GR,JAMONES ALVAREZ MOLINA S.L.U.,Granada/TREVELEZ,PP,,MP,
10.08959/GR,PRODUCTOS CARNICOS EL CHORRILLO S.A.LABORAL,Granada/TREVELEZ,"CP, MM, MP, PP",,MP,
10.09074/SE,PEDRO GONZALEZ DE LUIS S.L.,Sevilla/SEVILLA,CP,,,
10.09090/SE,SANTA CLARA ALIMENTACION S.L.,Sevilla/SEVILLA,"CS, CP, MM, MP",,,
10.09098/GR,ALGARRA Y ORTEGA S.L.,Granada/GRANADA,"CS, CP, PP",,MP,
10.09132/GR,JAMONES CARDALES S.L.,Granada/TREVELEZ,PP,,MP,
10.09187/SE,PRODUCTOS SIERRA MORENA S.L.,Sevilla/REAL DE LA JARA (EL),"CP, GHE, PP","wL, wA, wU, wG",MP,
10.09241/J,ASOCIACION DE CARNICEROS DE BAEZA S.L.,Jaén/BAEZA,SH,"P, B, C, O",,
10.09242/H,RAICES SERRANAS DE JABUGO S.L.,Huelva/ZALAMEA LA REAL,"CP, MM, MP, PP",,MP,
10.09376/H,PEDRO PARRA E HIJOS S.A.,Huelva/JABUGO,"CS, PP",,MP,
10.09413/J,MATADERO INDUSTRIAL LOS ANGELES S.L.L.,Jaén/TORREPEROGIL,SH,"P, B, C, O, S",,
10.09414/GR,CARNICERIAS FRANCISCO GARCIA BULLEJOS S.L.,Granada/GRANADA,"CP, MM, MP, PP",,MP,
10.09453/SE,NORTECAZA S.L.,Sevilla/PEDROSO (EL),"CP, GHE, MM, MP, PP","wL, wA, wU, wG",MP,
10.09652/GR,CASTILLO SANCHEZ ARTESANOS DE LA ALPUJARRA S.L.L.,Granada/TREVELEZ,PP,,MP,
10.09653/CO,EMBUTIDOS ARTESANOS TOJAR S.L.,Córdoba/FUENTE-TOJAR,PP,,MP,
10.09734/J,AYUNTAMIENTO DE SANTIAGO DE PONTONES,Jaén/SANTIAGO DE LA ESPADA,SH,"C, O",,
10.09764/H,LA UNION CHACINERA S.L.,Huelva/JABUGO,PP,,MP,
10.09775/GR,JAMONES DE JUVILES S.A.,Granada/JUVILES,"CS, PP",,MP,
10.09802/GR,JAMONES GRANADINOS S.A.,Granada/BAZA,"RW, PP",,MP,
10.09814/SE,AYUNTAMIENTO DE MARTIN DE LA JARA,Sevilla/MARTIN DE LA JARA,SH,P,,
10.09861/GR,LA RUTA DE TREVELEZ S.L.,Granada/TREVELEZ,PP,,MP,
10.09862/GR,MARTIN MOLINERO S.L.,Granada/MOTRIL,"CP, MM, MP, PP",,MP,
10.09876/H,SANTABARBERO SOCIEDAD COOPERATIVA ANDALUZA,Huelva/SANTA BARBARA DE CASA,"SH, CP, PP","P, C, O",MP,
10.09890/AL,"SANCHEZ MARTINEZ, JOSE RAMON",Almería/ORIA,"CP, PP",,MP,
10.09978/GR,RESERVA BATALLE S.L.,Granada/OGIJARES,PP,,MP,
10.09987/CA,FRIGORIFICOS TROITIÑO S.L.,Cádiz/CHICLANA DE LA FRONTERA,,,,
10.10009/SE,DISTRIBUCIONES CARNICAS Y JAMONES HG S.L.,Sevilla/SEVILLA,"CS, RW, PP",,MP,
10.10010/CO,HERMANOS RODRIGUEZ BARBANCHO S.L.,Córdoba/HINOJOSA DEL DUQUE,RW,,MP,
10.10012/J,MONTERIAS CENCERRA S.A.,Jaén/ANDUJAR,"RW, CP, GHE","wL, wA, wU, wG",,
10.10013/MA,SOCIEDAD COOPERATIVA ANDALUZA RIMICOL,Málaga/COLMENAR,"MM, MP, PP",,MP,
10.10020/CA,COMPLEJO AGRICOLA S.L.,Cádiz/VEJER DE LA FRONTERA,"CS, GHE","wL, wA",,
10.10119/GR,HERMANOS CANILLO S.C.P.,Granada/CASTILLEJAR,PP,,MP,
10.10135/J,MARTINEZ HERNANDEZ ROSARIO,Jaén/PEAL DE BECERRO,PP,,MP,
10.10172/SE,AYUNTAMIENTO DE CONSTANTINA,Sevilla/CONSTANTINA,SH,"P, B, C, O",,
10.10259/H,MALAVE MORENO HERMANOS S.L.,Huelva/VALVERDE DEL CAMINO,"CP, MM, MP, PP",,MP,
10.10313/J,EMBUTIDOS EL PIPI S.L.,Jaén/VILCHES,"CP, PP",,MP,
10.10314/CA,INDUSTRIA CARNICA HERMANOS MORENO SOCIEDAD COOPERATIVA ANDALUZA,Cádiz/PUERTO DE SANTA MARIA (EL),"RW, MM, MP, PP",,MP,
10.10315/GR,JAMONES EL MIRADOR S.L.,Granada/GÜEJAR SIERRA,PP,,MP,
10.10342/J,"GONZALEZ BARRIOS, JOSE ANTONIO",Jaén/ALCALA LA REAL,"RW, PP",,MP,
10.10407/SE,AYUNTAMIENTO DE PEDRERA,Sevilla/PEDRERA,SH,P,,
10.10465/GR,AGROPECUARIA PADULEÑA S.L.,Granada/PADUL,PP,,MP,
10.10615/J,AYUNTAMIENTO DE MARMOLEJO,Jaén/MARMOLEJO,SH,P,,
10.10642/SE,MAKRO AUTOSERVICIO MAYORISTA S.A.,Sevilla/BORMUJOS,"CS, CP",,,
10.10653/J,C.B. CARNICAS SERRANO,Jaén/ANDUJAR,"CP, MM, MP",,,
10.10656/MA,INDUSTRIAS CARNICAS ARENAS S.L.,Málaga/MARBELLA,"CS, CP, MM, MP",,,
10.10670/CO,CARNE DE MONTE SIERRA MORENA S.L.,Córdoba/HORNACHUELOS,"CP, GHE","wU, wG",,
10.10787/SE,VIDACARNE SERVICIOS S.L.U.,Sevilla/ARAHAL,"CP, MM, MP, PP",,MP,
10.10797/MA,FABRICA MATADERO Y DESPIECE S.A.,Málaga/CAMPANILLAS,"SH, CP, PP",P,MP,
10.10799/CO,CONSERVERA CARNICA DEL SUR S.L.,Córdoba/POZOBLANCO,"CS, PP",,MP,
10.10838/GR,EMBUTIDOS Y JAMONES HUESCAR EL OVALO S.L.,Granada/HUESCAR,"MM, MP, PP",,MP,
10.10883/J,INDUSTRIAS CARNICAS SANCHEZ SALIDO S.L.L.,Jaén/MANCHA REAL,"CP, MM, MP",,,
10.10924/AL,I.C. GAMASUR S.L.,Almería/NIJAR,"CS, MM, MP, PP",,MP,
10.10926/GR,"SANTANA PALMA, JUAN",Granada/ZAFARRAYA,"CP, MM, MP, PP",,MP,
10.10928/SE,PRODUCTOS CARNICOS HERMANOS GOMEZ CAMPILLO S.L.,Sevilla/MAIRENA DEL ALCOR,CP,,,
10.10970/MA,CARNES SILVESTRE AGUILAR S.L.,Málaga/ESTEPONA,"CS, CP",,,
10.11031/CA,HERMANOS GOMEZ JIMENEZ S.L.,Cádiz/VILLAMARTIN,PP,,MP,
10.11047/SE,PROAVEMAR SOCIEDAD COOPERATIVA ANDALUZA,Sevilla/MARCHENA,RW,,,
10.11152/GR,GRANADA PIEL CAZORLA S.L.,Granada/PELIGROS,PP,,MP,
10.11153/AL,INDUSTRIAS CARNICAS DIEGO MOLINA S.L.,Almería/NIJAR,"CP, MM, MP, PP",,MP,
10.11204/MA,INDUSTRIAS CARNICAS FREMO S.L.,Málaga/ALGATOCIN,"CS, CP, MM, MP, PP",,MP,
10.11241/GR,JOSE ANTONIO ARCO LOPEZ S.L.,Granada/GRANADA,"CS, CP, PP",,MP,
10.11259/MA,CARNICAS DEL TURON S.L.,Málaga/ARDALES,"RW, MM, MP, PP",,MP,
10.11306/MA,SOCIEDAD COOPERATIVA ANDALUZA AVECAN,Málaga/CAMPILLOS,"CS, CP, MM, MP, PP",,MP,
10.11307/CO,ALVARO DEL VALLE S.L.,Córdoba/HINOJOSA DEL DUQUE,PP,,MP,
10.11314/CA,VELASCO CANDON DOMINGO,Cádiz/PATERNA DE RIVERA,GHE,"wL, wA",,
10.11317/GR,CARNICAS MOTRIL S.L.,Granada/MOTRIL,"CS, CP",,,
10.11393/J,AVES Y HUEVOS VARJAS S.L.,Jaén/TORREDELCAMPO,"RW, CP, MM, MP",,,
10.11429/GR,ANTONIO ALARCON PASTOR E HIJOS S.L.,Granada/GRANADA,CP,,,
10.11434/MA,GRUPO CARNICO DACRISA S.L.,Málaga/MALAGA,"CS, CP, MM, MP",,,
10.11436/MA,CENTRAL DIANA S.L.,Málaga/BENAOJAN,"CS, RW, PP",,MP,
10.11496/CA,S.COOP.ANDALUZA LOS MONTES DE SETENIL,Cádiz/SETENIL,"CP, MM, MP, PP",,MP,
10.11595/AL,"CAMPOS PEREZ, MARIANO",Almería/LAUJAR DE ANDARAX,"CP, MM, MP, PP",,MP,
10.11632/CA,FABRICA DE EMBUTIDOS LOS CHICLANEROS S.L.,Cádiz/CHICLANA DE LA FRONTERA,"MM, MP, PP",,MP,
10.11648/SE,ATACHO S.L.,Sevilla/PILAS,"CS, CP, MM, MP, PP",,MP,
10.11700/GR,CARNICAS EMILIO S.L.U.,Granada/BAZA,CS,,,
10.11805/J,CARNICAS PUERTO DE NOALEJO S.L.,Jaén/NOALEJO,"CP, MM, MP, PP",,"BL, MP",
10.11827/SE,CORREA MAYORGA JOSE ANTONIO,Sevilla/CABEZAS DE SAN JUAN (LAS),"MM, MP, PP",,MP,
10.11920/CA,DISTRIBUCIONES AVICOLAS FRANGAR S.L.,Cádiz/JEREZ DE LA FRONTERA,"CS, CP",,,
10.11921/CO,COMERCIAL PIEDRA TRUJILLO S.L.,Córdoba/CORDOBA,"RW, CP, MM, MP",,MP,
10.11934/J,INDUSTRIAS CARNICAS CRIADO BARCENAS S.L.,Jaén/ANDUJAR,"CS, RW, CP, MM, MP, PP",,MP,
10.11947/J,TOLEDANO EMBUTIDOS Y PRECOCINADOS S.L.,Jaén/JAEN,"CP, MM, MP, PP",,MP,
10.11948/AL,INDUSTRIAS CARNICAS SIERRA DE GADOR S.L.,Almería/EJIDO (EL),"CP, MM, MP, PP",,"BL, MP",
10.12075/J,C.B. ANTONIO SANCHEZ Y SANTIAGO JUAREZ,Jaén/VILLANUEVA DEL ARZOBISPO,SH,"P, C, O",,
10.12130/H,"CHAPARRO CHAPARRO, RAMON",Huelva/CUMBRES MAYORES,PP,,MP,
10.12232/CA,POLLOS BARRERA S.L.U.,Cádiz/PUERTO SERRANO,"CP, MM, MP",,,
10.12335/SE,GESESUR 2 S.L.,Sevilla/SEVILLA,"CS, SH, CP","P, B, C, O, S",,
10.12484/CO,FRIGORIFICOS GARVI S.L.,Córdoba/LUCENA,CP,,,
10.12595/MA,CASTAÑO SANCHEZ FRANCISCO RAFAEL,Málaga/BENAOJAN,"CS, PP",,MP,
10.12596/J,CARRASCO REPRESA Mª TERESA,Jaén/NAVAS DE SAN JUAN,PP,,MP,
10.12607/GR,"JEREZ LOPEZ, ANTONIO",Granada/PORTUGOS,PP,,MP,
10.12669/GR,JAMONES JUAN TOLEDO S.L.,Granada/ZAFARRAYA,PP,,MP,
10.12727/CO,AYUNTAMIENTO DE EL VISO,Córdoba/VISO (EL),SH,P,,
10.12746/MA,ROMAN Y MARTOS S.L.,Málaga/MALAGA,"CS, CP, MM, MP, PP",,MP,
10.12805/GR,FERNÁNDEZ MOCHÓN MIGUEL ANGEL,Granada/MOTRIL,"CP, MM, MP, PP",,MP,
10.12806/AL,INDUSTRIAS CARNICAS GONGORA S.L.,Almería/HUERCAL DE ALMERIA,"CS, CP, MM, MP, PP",,MP,
10.12807/MA,GASA INDUSTRIAS MALAGA S.L.,Málaga/MALAGA,"SH, CP, MM, MP","B, C, O",,
10.12933/GR,ALIMENTACION PENINSULAR S.A.,Granada/GRANADA,CP,,,
10.12963/SE,SALAZONES JIMENEZ DELGADO S.L.,Sevilla/CASTILBLANCO DE LOS ARROYOS,"CP, PP",,MP,
10.13050/MA,RODRIGUEZ GUERRERO FRANCISCO,Málaga/CORTES DE LA FRONTERA,PP,,MP,
10.13185/J,"GARCIA PUNZANO, PASCUALA",Jaén/SANTIAGO-PONTONES,PP,,MP,
10.13187/SE,PRECOCINADOS SIMON'S S.L.,Sevilla/ALCALA DE GUADAIRA,"RW, MM, MP",,,
10.13188/AL,ARTESANOS DEL ANDARAX S.L.,Almería/GADOR,"CP, MM, MP, PP",,MP,
10.13190/SE,SUR CANAL S.L.,Sevilla/VISO DEL ALCOR (EL),"CS, RW, CP, MM, MP",,,
10.13231/MA,"ESCOBAR GALVEZ, DOLORES",Málaga/ALHAURIN EL GRANDE,"RW, MM, MP",,MP,
10.13232/J,C.B. HERMANOS FERNANDEZ,Jaén/CABRA DEL SANTO CRISTO,CS,,,
10.13275/H,CONSERVAS JABUGO S.L.,Huelva/ARACENA,PP,,MP,
10.13307/CO,CARLOTEÑA DE ASADOS S.L.,Córdoba/CARLOTA (LA),"CS, MM, MP, PP",,MP,
10.13328/AL,ESCAMILLA Y MORALES S.L.,Almería/ALMERIA,"CS, CP",,,
10.13331/AL,CARNICAS CHIRIVEL S.L.,Almería/CHIRIVEL,"CP, PP",,MP,
10.13381/GR,MEMBRIVES PEREZ S.L.,Granada/BAZA,PP,,MP,
10.13382/GR,"MUÑOZ SORIA, ENCARNACION",Granada/GUADIX,CP,,,
10.13385/GR,JAMONES ROSILLO S.L.,Granada/ORGIVA,"CS, RW, PP",,MP,
10.13443/GR,JOAQUIN ALVAREZ GARCIA S.L.,Granada/FREILA,PP,,MP,
10.13445/H,CARNES BAÑEZ S.A.,Huelva/SAN JUAN DEL PUERTO,"RW, CP, MM, MP",,,
10.13583/SE,FEDERICO FLORES S.A.,Sevilla/SEVILLA,RW,,MP,
10.13596/SE,CARNICAS EL LIMERO S.C.,Sevilla/ECIJA,"CP, MM, MP, PP",,MP,
10.13599/SE,DESIDERIO RODRIGUEZ S.L.U.,Sevilla/MORON DE LA FRONTERA,"CS, RW, CP, MM, MP",,MP,
10.13608/GR,EMBUTIDOS SANTOS C.B.,Granada/DEHESAS DE GUADIX,"RW, CP, MM, MP, PP",,MP,
10.13610/GR,LLANOS DE PAJARES S.L.,Granada/TREVELEZ,PP,,MP,
10.13611/GR,JAMONES SIERRA NEVADA S.L.,Granada/DIEZMA,"RW, PP",,MP,
10.13639/SE,INDUSTRIAS CARNICAS HERMANOS MATIAS S.L.,Sevilla/ECIJA,"MM, MP, PP",,MP,
10.13690/AL,JOSE PEREZ JIMENEZ S.L.,Almería/NIJAR,"CP, MM, MP, PP",,MP,
10.13709/GR,CANO RUIZ MARIA LUISA,Granada/CUEVAS DEL CAMPO,"CP, MM, MP, PP",,MP,
10.13748/H,HERMANOS CASTAÑO FERNANDEZ S.L.,Huelva/CUMBRES MAYORES,"CP, PP",,MP,
10.13808/H,INDUSTRIAS CARNICAS ECOLOGICAS S.L.,Huelva/VILLANUEVA DE LOS CASTILLEJOS,"CS, CP, GHE","wL, wA, wU, wG",,
10.13809/MA,"JUAN PEREZ GUERRERO, S.C.",Málaga/ARRIATE,PP,,MP,
10.13846/J,DISTRIBUCIONES PEDRO GAMEZ S.L.,Jaén/JAEN,CP,,,
10.13925/J,CARNICAS MORENO JIMENEZ S.L.,Jaén/ALCALA LA REAL,"SH, CP","P, B, C, O",,
10.13954/MA,TRIPET MALAGA S.L.L.,Málaga/MALAGA,"RW, PP",,ST,
10.13955/SE,CARNICAS ALMANSA S.L.,Sevilla/SEVILLA,"CS, CP, MM, MP, PP",,MP,
10.14028/GR,EMBUTIDOS EL FIFO S.L.,Granada/GUADIX,"CP, MM, MP, PP",,MP,
10.14100/J,JOSE MADRID MUÑOZ E HIJOS S.L.,Jaén/UBEDA,"MM, MP, PP",,MP,
10.14171/CO,SAMOA ALIMENTACION S.L.,Córdoba/CORDOBA,"CS, CP, MM, MP",,,
10.14184/GR,SUPERMERCADOS DANI S.L.,Granada/ARMILLA,"CS, CP, PP",,MP,
10.14218/H,S.COOP.ANDALUZA OVIPOR,Huelva/HUELVA,"RW, CP",,MP,
10.14257/GR,EMBUTIDOS EL CANDELON S.L.,Granada/MOTRIL,"CP, MM, MP, PP",,MP,
10.14258/GR,EMBUTIDOS ARTESANOS LA SAGRA S.L.L.,Granada/PUEBLA DE DON FADRIQUE,"MM, MP, PP",,MP,
10.14273/SE,CAMACHO LOPEZ MANUEL,Sevilla/ALANIS,"CP, PP",,MP,
10.14289/CO,"GIL CAMPOS, LUIS",Córdoba/TORRECAMPO,PP,,MP,
10.14291/MA,KAR FOOD MANUFACTURA S.L.,Málaga/MALAGA,"MM, MP, PP",,MP,
10.14322/SE,DE LA FLOR CRUCES EXPLOTACIONES AGRICOLA S.L,Sevilla/VISO DEL ALCOR (EL),CS,,,
10.14403/SE,MANUEL SALADO RIOS S.L.,Sevilla/NAVAS DE LA CONCEPCION (LAS),"RW, CP, GHE, PP","wU, wG",MP,
10.14426/J,MOLINERO FERNANDEZ CELESTINO,Jaén/ARROYO DEL OJANCO,"MM, MP, PP",,MP,
10.14454/J,"ASOCIACION PROVINCIAL PRO MINUSVALIDOS PSIQUICOS ""APROMPSI""",Jaén/MENGIBAR,SH,L,,
10.14455/MA,ANTONIO DOMINGUEZ JIMENEZ S.L.,Málaga/BENAOJAN,"CS, CP, PP",,MP,
10.14480/CA,GOURMET SUR S.L.,Cádiz/PRADO DEL REY,"CS, RW",,MP,
10.14494/H,JAMONES Y EMBUTIDOS CASA RUIZ S.L.,Huelva/CUMBRES MAYORES,PP,,MP,
10.14497/SE,ALMEDIT 9 S.L.,Sevilla/ALCALA DE GUADAIRA,"MM, MP",,,
10.14522/CA,PIÑERO RAMIREZ FRANCISCO,Cádiz/BENAOCAZ,PP,,MP,
10.14523/GR,CARNICAS MORENO TRUJILLO S.L.,Granada/GRANADA,"CS, CP",,,
10.14524/GR,ELPOZO ALIMENTACION S.A.,Granada/ALBOLOTE,CS,,,
10.14526/GR,ROMERO FERNANDEZ JUAN,Granada/CASTRIL,"MM, MP, PP",,MP,
10.14527/J,CARNICAS MARTINEZ TORRES S.L.U.,Jaén/POZO ALCON,"CP, PP",,MP,
10.14559/CA,MAKRO AUTOSERVICIO MAYORISTA S.A.,Cádiz/PUERTO DE SANTA MARIA (EL),"CS, CP",,,
10.14560/SE,PICOTEOS 2015 S.L.,Sevilla/SAN JOSE DE LA RINCONADA,"CS, CP, MM, MP, PP",,MP,
