Nº RGSEAA (*),Razón Social,Provincia/Localidad,Actividades,Especies (**),Otros Detalles,TSE Feed Ban
40.26615/TF,"ALIMENTOS PAMPA Y MAR, SLU",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
15.06934/GC,"PEREZ GONZALEZ, ISMAEL DAVID","Palmas, Las/TUINEJE",PP,,,
40.26682/GC,AHUMADOS CANARIOS S.A.,"Palmas, Las/TELDE",CS,,,
12.18646/GC,ORGANIZACION DE PRODUCTORES DE TUNIDOS Y PESCA FRESCOS (OPTUNA Nº 42),"Palmas, Las/ARRECIFE","CS, RW, PP, FFP",,,
10.22584/GC,"FRAGIEL VERA, ANTONIO","Palmas, Las/PUERTO DEL ROSARIO","RW, PP",,MP,
15.06959/GC,"EXPLOTACION AGRICOLA ARTUJO, S.L.","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
12.18715/TF,ACUIPALMA S.L.,Santa Cruz de Tenerife/PASO (EL),RW,,,
12.18716/TF,VENTAS JESUS QUINTERO S.L.,Santa Cruz de Tenerife/ARAFO,"CS, PP",,,
14.02734/TF,"NARNAJO CASAS, PEDRO FLORENTINO",Santa Cruz de Tenerife/ICOD DE LOS VINOS,EPC,,,
15.06975/TF,"CANDELARIO CORREA, JOSE FRANCISCO",Santa Cruz de Tenerife/PUNTAGORDA,PP,,,
40.26929/TF,"DISTRIBUCIONES ASAJO TENERIFE,SL",Santa Cruz de Tenerife/REALEJOS (LOS),CS,,,
15.06981/GC,"ORTEGA NUEZ, JUAN GREGORIO","Palmas, Las/TELDE",PP,,,
10.22706/GC,"Pescalobos FTV, S.L.L.","Palmas, Las/OLIVA (LA)",RW,,,
15.07001/TF,"IBARRIA MOLINA, REGINO",Santa Cruz de Tenerife/PUNTALLANA,PP,,,
40.27111/GC,CASA WESTFALIA S.A.,"Palmas, Las/INGENIO",CS,,,
40.27187/GC,"Depósitos de Comercio Exterior, S.A. (DECOEXA)","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.27355/TF,"CANARYASIA FOODS, SL",Santa Cruz de Tenerife/GRANADILLA DE ABONA,CS,,,
40.27513/GC,"DISTRIBUCIONES LACTEOS SANMOGAN, S.L.","Palmas, Las/ARRECIFE",CS,,,
10.22967/TF,VENTAS JESUS QUINTERO S.L.,Santa Cruz de Tenerife/ARAFO,PP,,MP,
12.19063/TF,"CONGELADOS MI - AL BELLO, SL",Santa Cruz de Tenerife/ARONA,CS,,,
14.02763/GC,"COMERCIAL QUINTANA SANCHEZ, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",EPC,,,
10.23001/TF,"CARRION HERNANDEZ, DIEGO",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,PP,,MP,
40.27621/TF,ARONA FROZEN & DRIED FOODS S.L.,Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
40.27622/TF,"Eurocash Valle, SL",Santa Cruz de Tenerife/TACORONTE,CS,,,
40.27623/TF,"EUROCASH VALLE, SL",Santa Cruz de Tenerife/OROTAVA (LA),CS,,,
12.19114/TF,CCofradía de Pescadores San Roque e Isla Baja,Santa Cruz de Tenerife/GARACHICO,AH,,,
40.27781/TF,"LIDL Supermercados, SAU",Santa Cruz de Tenerife/GÜIMAR,CS,,,
40.27782/TF,"FUDIS EXPERT SERVICIOS LOGISTICOS, S.L.",Santa Cruz de Tenerife/GÜIMAR,CS,,,
15.07175/TF,"LORENZO RODRIGUEZ, JULIA MAURA",Santa Cruz de Tenerife/PUNTAGORDA,PP,,,
40.27908/GC,"Supermercados Marcial, S.L.","Palmas, Las/SAN BARTOLOME",CS,,,
14.02776/GC,"INCUBADORAS CANARIAS, S.L.","Palmas, Las/INGENIO",EPC,,,
40.28017/TF,CARLOS JOSÉ DÍAZ GONZÁLEZ,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
40.28031/GC,"FUDIS EXPERT SERVICIOS LOGISTICOS, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.28060/GC,ISIDRO GONZALEZ TENERIFE S.A.,"Palmas, Las/AGÜIMES",CS,,,
15.07223/GC,"CENTRAL DE INGREDIENTES, S.L.","Palmas, Las/AGÜIMES",PP,,,
12.19359/GC,"Inver Pescatron Lanzarote, S.L.","Palmas, Las/YAIZA","CS, RW, PP, FFP",,,
40.28140/GC,"TECNOSYSTEM , S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.28168/GC,"LPA Brokers Canarias, S.L.","Palmas, Las/AGÜIMES",CS,,,
15.07254/TF,"ARMAS LEAL, JOSE GREGORIO",Santa Cruz de Tenerife/PASO (EL),PP,,,
40.28238/TF,"CASH DIPLO, S.L.U.",Santa Cruz de Tenerife/ADEJE,CS,,,
40.28288/GC,"Rhenus Logistics, S.A.U.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.28320/GC,"ROYLE CANARIAS FOOD & DRINK, S.L.","Palmas, Las/SAN BARTOLOME",CS,,,
15.07281/GC,Mario Quintana Sánchez,"Palmas, Las/VALLESECO",PP,,,
12.19522/GC,"HERNANDEZ HERRERA, SILVESTRE FRANCISCO","Palmas, Las/TUINEJE",PP,,,
15.07315/TF,María del Rosario Gutiérrez Álvarez,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,PP,,,
15.07322/GC,"MOSEGUEZ VERA, FRANCISCO JAVIER","Palmas, Las/OLIVA (LA)",PP,,,
10.23487/TF,"RODRIGUEZ MARRERO, JUANA",Santa Cruz de Tenerife/FRONTERA,CP,,,
15.07343/TF,"REYES RODRIGUEZ, JUAN PEDRO",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"CS, PP",,,
40.28623/TF,"SUPERIOR FOOD, S.L.",Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,"CS, RW",,,
15.07356/GC,"LLARENA PADRON, JUAN FRANCISCO","Palmas, Las/MOYA",PP,,,
40.28708/TF,"DISTRIBUCIONES AITA CANARIAS, S.L.",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
40.28709/TF,TRANSPORTES GILPAIS S.L.,Santa Cruz de Tenerife/BREÑA ALTA,CS,,,
15.07373/GC,"Rodríguez Cabrera, Agustín Gullermo","Palmas, Las/ANTIGUA",PP,,,
15.07374/GC,"RAMOS NOBREGA, MARIA DE LA LUZ","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
15.07379/GC,GANADERIA Y QUESERIA EL RINCON DE CASILLAS,"Palmas, Las/PUERTO DEL ROSARIO",PP,,,
40.28783/GC,"Milo Canarias Alimentación, S.L.","Palmas, Las/TUINEJE",CS,,,
10.23591/GC,"CAPI BLAS, S.L.","Palmas, Las/ARRECIFE","MM, MP",,,
14.02813/GC,"LOPEZ MARTEL, JULIO","Palmas, Las/VALSEQUILLO DE GRAN CANARIA",EPC,,,
15.07389/TF,"CABRERA HERNANDEZ, MARINA",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,PP,,,
15.07395/GC,"EXPLOTACION AGRICOLA GANADERA MONTAÑA DE HARIA, S.L.","Palmas, Las/HARIA",PP,,,
15.07398/GC,"MORALES TORRES, DAVID","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
40.28968/GC,"COMESA CANARIAS, S.L.","Palmas, Las/ARRECIFE",CS,,,
15.07408/TF,"ABREU RODRIGUEZ, JOSE MANUEL",Santa Cruz de Tenerife/PUNTALLANA,PP,,,
40.28998/TF,"NONNA RINA IMPORTACION ITALIANA, SLU",Santa Cruz de Tenerife/ADEJE,CS,,,
40.29035/GC,UNION DE DETALLISTAS ESPAÑOLES UNIDE SOCIEDAD COOPERATIVA,"Palmas, Las/ARRECIFE",CS,,,
40.29069/GC,"DISMEPE CANARIAS, S.L.","Palmas, Las/VALSEQUILLO DE GRAN CANARIA",CS,,,
40.29070/GC,"GRANCAJUME-3, S.L.","Palmas, Las/TELDE",CS,,,
15.07426/GC,"Nuez Castellano, Pedro","Palmas, Las/FIRGAS",PP,,,
40.29183/GC,"Congelados San Gines, S.L.","Palmas, Las/ARRECIFE",CS,,,
12.19846/GC,"GESTION DE RECURSOS MARINOS, S.L.","Palmas, Las/SAN BARTOLOME DE TIRAJANA",RW,,,
40.29235/GC,"GUILLEN MORALES, S.L.","Palmas, Las/ARRECIFE",CS,,,
40.29237/GC,"Froneri Iberia, S.L.U.","Palmas, Las/SAN BARTOLOME",CS,,,
15.07441/TF,"BRITO CONCEPCION, FRANCISCO ANSELMO",Santa Cruz de Tenerife/BREÑA BAJA,PP,,,
15.07448/TF,"DIMINGUEZ PEREZ, NIEVES SARAY",Santa Cruz de Tenerife/TIJARAFE,PP,,,
15.07473/GC,"ROBAYNA ALONSO, MARGOT","Palmas, Las/BETANCURIA",PP,,,
12.19941/GC,"PISCIFACTORIAS DEL ATLANTICO, S.L.","Palmas, Las/ARRECIFE",RW,,,
15.07485/GC,"HERNANDEZ MORALES, JUANA YASMINA","Palmas, Las/PAJARA",PP,,,
14.02840/GC,"GARCIA FALCON, INMACULADA CONCEPCION","Palmas, Las/VALLESECO",EPC,,,
15.07492/GC,"MOSEGUEZ HERNANDEZ, JESSICA DEL CARMEN","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
12.19992/TF,Distribuciones Alimenticias Víctor Padilla S.L.,Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,"CS, FFP",,,
10.23920/TF,SADA P.A. CANARIAS S.A.,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"SH, CP",A,,
15.07501/GC,"RODRIGUEZ RODRIGUEZ, ANDRES","Palmas, Las/OLIVA (LA)",PP,,,
40.30559/GC,CAPIBLAS S.L.,"Palmas, Las/ARRECIFE","CS, RW",,,
40.30568/GC,FUDIS EXPERT SERVICIOS LOGISTICOS S.L.,"Palmas, Las/ARRECIFE",CS,,,
12.20024/GC,"Remacan Canarias, S.L.U.","Palmas, Las/ARRECIFE",CS,,,
40.30701/GC,GANADERIA Y QUESERIA EL RINCON DE CASILLAS S.L.,"Palmas, Las/PUERTO DEL ROSARIO",CS,,,
15.07507/TF,"PEREZ RODRIGUEZ, CAYO MANUEL",Santa Cruz de Tenerife/VILLA DE MAZO,PP,,,
15.07508/TF,"CARMONA FERNANDEZ, CARMEN NIEVES",Santa Cruz de Tenerife/SANTA CRUZ DE LA PALMA,PP,,,
40.30987/GC,FRIPOZO S.A.,"Palmas, Las/INGENIO",CS,,,
12.20046/GC,FRANDE PESCA S.L.,"Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS, RW, PP",,,
40.31377/GC,"Frimancha Canarias, S.L.U.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
12.20077/GC,COFRADIA DE PESCADORES LA TIÑOSA,"Palmas, Las/TIAS",AH,,,
40.31628/GC,TRANSPORTES VICENTE SOTERO RODRIGUEZ S.L.,"Palmas, Las/ARRECIFE",CS,,,
10.24024/TF,NATURA ARCHIPIELAGO S.L.U.,Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,"MM, MP, PP",,MP,
12.20106/TF,NATURA ARCHIPIELAGO S.L.U.,Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,"PP, FFP",,,
40.31795/GC,"CABRERA PEÑA, ROQUE","Palmas, Las/ANTIGUA",CS,,,
40.31864/TF,"Vía Colombina, SL",Santa Cruz de Tenerife/ROSARIO (EL),CS,,,
10.24045/TF,EMBUTIDOS DON JUAN S.L.U.,Santa Cruz de Tenerife/TACORONTE,"RW, PP",,MP,
12.20126/TF,EMBUTIDOS DON JUAN S.L.U.,Santa Cruz de Tenerife/TACORONTE,RW,,,
40.32232/GC,"Comercial Diamond Rovesa, S.L.","Palmas, Las/AGÜIMES",CS,,,
10.24066/TF,JOSE JUAN RODRIGUEZ CONCEPCION,Santa Cruz de Tenerife/VALVERDE,"MM, MP, PP",,MP,
40.32389/TF,BURNOUS S.L.,Santa Cruz de Tenerife/REALEJOS (LOS),CS,,,
10.24070/TF,María Belén Fumero Hernández,Santa Cruz de Tenerife/ARAFO,"MM, MP, PP",,MP,
10.24095/GC,"La Comarca Canaria, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS, CP, MM, MP",,,
15.07553/GC,"BARRIOS UMPIERREZ, VICENTA","Palmas, Las/OLIVA (LA)",PP,,,
15.07555/GC,"BOLAÑOS RAMÓN, SAMUEL","Palmas, Las/ARTENARA",PP,,,
40.34576/TF,DISMAR 2010 S.L.U.,Santa Cruz de Tenerife/OROTAVA (LA),CS,,,
40.34702/GC,DISLICO CANARIAS S.L.,"Palmas, Las/AGÜIMES",CS,,,
40.35018/GC,NEVITT Y PAZ S.L.,"Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
15.07569/GC,"FLEITAS MORENO, RICARDO J.","Palmas, Las/MOYA",PP,,,
40.35281/GC,"Bayport Global Supplies, S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.35283/GC,CASTRO OJEDA CARNES Y PESCADOS S.L.,"Palmas, Las/SAN BARTOLOME DE TIRAJANA",CS,,,
40.035655/GC,AFRICA FISH S.L.,"Palmas, Las/TELDE",CS,,,
12.020348/GC,UNION CARNICA EUROPEA S.L.,"Palmas, Las/TELDE",PP,,,
40.035801/TF,DRONAS 2002 S.L.U.,Santa Cruz de Tenerife/ARAFO,CS,,,
15.007591/GC,"PEREZ GUTIERREZ, RUYMAN RUBEN","Palmas, Las/OLIVA (LA)",PP,,,
40.036170/TF,ALARCHI S.L.,Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
40.036191/GC,HERMES LOGISTICA S.A.,"Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.036522/TF,ZENADEL 2006 S.L.,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,RW,,,
40.036939/GC,"Miguel Soria Sánchez, SLU","Palmas, Las/ARRECIFE",CS,,,
26.013328/TF,"BETHENCOURT MEDINA, FRANCISCO JAVIER",Santa Cruz de Tenerife/VALLEHERMOSO,PP,,,
40.037218/GC,"Insular Express, S.L.","Palmas, Las/ARRECIFE",CS,,,
40.037243/GC,"Depoalsa, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
15.007625/GC,"MARTINEZ MARTINEZ, JOSE MIGUEL","Palmas, Las/HARIA",PP,,,
14.002889/GC,"DIAZ HERNANDEZ, GUSTAVO","Palmas, Las/SANTA BRIGIDA",EPC,,,
15.007634/GC,JOSE BENIGNO PEREZ BARRETO,"Palmas, Las/OLIVA (LA)",PP,,,
40.038526/GC,HERMET ALIMENTACION S.L.,"Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.038869/GC,BELLA ITALIA IMPORTACION S.L.U.,"Palmas, Las/PUERTO DEL ROSARIO",CS,,,
40.040370/GC,"ROTAR BROTHERS, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.040619/GC,"Productos Congelados, S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.041080/GC,"Castro Ojeda Carnes y Pescados, S.L.","Palmas, Las/AGÜIMES",CS,,,
40.041091/TF,"FUDIS EXPERT SERVICIOS LOGISTICOS, SL",Santa Cruz de Tenerife/CANDELARIA,CS,,,
15.007657/GC,"RODRIGUEZ FRANCES, RUBEN","Palmas, Las/PAJARA",PP,,,
15.007658/GC,"FUENTES RODRIGUEZ, DOMINGO RAMON","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
15.007659/GC,"MOLINA BRITO, ESTEBAN","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
15.007661/GC,JENIFER PEREZ CABRERA,"Palmas, Las/PUERTO DEL ROSARIO",PP,,,
15.007669/GC,"GONZALEZ ARAYA, JOSE CARMELO","Palmas, Las/TUINEJE",PP,,,
40.042122/GC,"General Markets Food Canarias, S.L.U.","Palmas, Las/INGENIO",CS,,,
40.042162/GC,"Supermercados Marcial, S.L.","Palmas, Las/ARRECIFE","CS, RW",,,
40.042722/GC,MERCADONA S.A.,"Palmas, Las/PUERTO DEL ROSARIO",CS,,,
40.042837/TF,"DISPROGAL TENERIFE, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
10.024583/GC,"Cabrera Rivero Hermanos, S.L.","Palmas, Las/TEROR","MM, MP, PP",,"BL, MP",
40.042868/TF,"Insularmar, SL",Santa Cruz de Tenerife/GRANADILLA DE ABONA,RW,,,
40.043033/TF,JUAN SABINO OVAL GONZALEZ,Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
40.043378/TF,"FABRICA DE SALAZONES Y ESPECIAS EL CARMEN, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,RW,,,
15.007698/TF,ROSA MARIA GONZALEZ PADILLA,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"RW, PP",,,
15.007700/GC,"García Cueli, María Violeta","Palmas, Las/HARIA",PP,,,
15.007702/GC,"PERDOMO SOTO, JOSE EMILIANO","Palmas, Las/ANTIGUA",PP,,,
15.007703/GC,"ALONSO NAIDOO, CARMELO RICARDO","Palmas, Las/TUINEJE",PP,,,
10.024643/TF,MARIA NIEVES REBENAQUE TREMPS,Santa Cruz de Tenerife/TEGUESTE,"MM, MP, PP",,MP,
15.007709/GC,"Explotaciones Tinache, S.L.","Palmas, Las/TINAJO",PP,,,
40.043625/GC,"ITALIA DENOMINACION DE ORIGEN CONTROLADA, S.C.P.","Palmas, Las/PUERTO DEL ROSARIO",CS,,,
40.043722/GC,"Eugeni 146, S.L.U.","Palmas, Las/AGÜIMES",CS,,,
40.043986/TF,"EUROP FOODS CANARIAS, SL",Santa Cruz de Tenerife/GRANADILLA DE ABONA,CS,,,
15.007728/GC,"Rodríguez Delgado, José Domingo","Palmas, Las/TINAJO",PP,,,
15.007732/GC,"Filo El Cuchillo, S. L.","Palmas, Las/TINAJO",PP,,,
15.007741/GC,"SUAREZ GIL, VICTOR","Palmas, Las/ARTENARA",PP,,,
40.044800/TF,"Sumi Catering, SL",Santa Cruz de Tenerife/SANTA CRUZ DE LA PALMA,CS,,,
12.020935/TF,AYUNTAMIENTO DE GRANADILLA DE ABONA,Santa Cruz de Tenerife/GRANADILLA DE ABONA,AH,,,
15.007752/GC,"Productos Lácteos Lanzarote, S.A.","Palmas, Las/TEGUISE",PP,,,
15.007753/TF,Mª VISITACION LEON RAMOS,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,PP,,,
15.007754/GC,"Mayor Monzón, Natalia","Palmas, Las/TEJEDA",PP,,,
10.024764/TF,ELADIO PEREZ MOSEGUE,Santa Cruz de Tenerife/REALEJOS (LOS),"CP, MM, MP, PP",,MP,
14.002966/GC,"MARTINEZ MARTINEZ, JOSE MIGUEL","Palmas, Las/HARIA",EPC,,,
10.024791/GC,"AGUSTIN DE LEON, S.L.U.","Palmas, Las/ARRECIFE",CS,,,
40.045476/GC,"NAVARRO GONZALEZ, ROSA MARIA","Palmas, Las/ARUCAS",CS,,,
40.045477/GC,"STEF IBERIA, S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
12.020989/GC,"Guanches del Atlántico, S.L.","Palmas, Las/AGÜIMES",CS,,,
40.045520/TF,"Santana y Brito Soluciones Alimentarias, SL",Santa Cruz de Tenerife/REALEJOS (LOS),RW,,,
40.045521/TF,"CONGELADOS MI - AL BELLO, SL",Santa Cruz de Tenerife/ARONA,CS,,,
40.045598/TF,"KALIGOMERA, SL",Santa Cruz de Tenerife/SAN SEBASTIAN DE LA GOMERA,CS,,,
40.045870/GC,"CISAM OFFSHORE, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
40.046065/TF,"COMESTIBLES DAVI, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
12.021059/GC,"Viñoly Hernández, Esteisi","Palmas, Las/YAIZA","CS, PP, FFP",,,
12.021066/TF,SALAZONES CAIRÓS SLU,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,RW,,,
40.046365/GC,"RAMOS NOBREGA, MARIA LUZ","Palmas, Las/PUERTO DEL ROSARIO",CS,,,
10.024880/GC,"Morales Domínguez, Gustavo","Palmas, Las/MOYA","RW, CP, MM, MP",,,
40.046366/GC,SCL COMERCIANTES DETALLISTAS DE ALIMENTACION DE LANZAROTE,"Palmas, Las/ARRECIFE",CS,,,
12.021104/GC,PROMOCIONES JOCARFE S.L.,"Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS, PP",,,
40.046733/TF,DISTRIBUCIONES GALDONA TENERIFE S.L.U.,Santa Cruz de Tenerife/GRANADILLA DE ABONA,CS,,,
40.046771/TF,"PALMAFRUT, SL",Santa Cruz de Tenerife/LLANOS DE ARIDANE (LOS),"CS, RW",,,
40.046825/TF,"MILO CANARIAS ALIMENTACION, SL",Santa Cruz de Tenerife/GÜIMAR,CS,,,
40.047013/TF,"COMERCIAL MORALES TENERIFE, SL",Santa Cruz de Tenerife/ICOD DE LOS VINOS,CS,,,
10.024955/TF,"Salazones Río 2014, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,PP,,MP,
12.021191/TF,"Salazones Río 2014, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,PP,,,
15.007798/GC,"MONTELONGO MARRERO, ONÁN JESÚS","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
15.007801/TF,Juan José Hernández Quintero,Santa Cruz de Tenerife/VALVERDE,PP,,,
12.021220/TF,Karla Gisela Pérez Bravo,Santa Cruz de Tenerife/CANDELARIA,"CS, PP",,,
40.047562/GC,"Jaferi Jaferi y Sánchez, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
14.003029/TF,"Granja Bemax, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,EPC,,,
15.007812/GC,"Moreno Díaz, Cristóbal","Palmas, Las/SANTA MARIA DE GUIA DE GRAN CANARIA",PP,,,
40.047758/TF,"Costumero Sobradillo Inversiones, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
40.047940/TF,"ÁTICA OCEÁNICA, SL",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
14.003038/GC,José María Guerra Cabrera,"Palmas, Las/TINAJO",EPC,,,
40.048079/TF,"Frigoríficos del Norte de Tenerife, SL",Santa Cruz de Tenerife/REALEJOS (LOS),RW,,,
10.025091/TF,Eliseo Mora Herrera,Santa Cruz de Tenerife/SAN SEBASTIAN DE LA GOMERA,CS,,,
10.025092/TF,Juan Manuel Poleo González,Santa Cruz de Tenerife/GARACHICO,CS,,,
40.048624/TF,"Frutos Secos Casa Lola, S.L.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,WM,,,
10.025111/TF,"Granja El Gorito, SLU",Santa Cruz de Tenerife/ADEJE,"MM, MP, PP",,MP,
15.007833/GC,"Mayor Peñate, Melquiades","Palmas, Las/VALSEQUILLO DE GRAN CANARIA",PP,,,
12.021409/TF,"Cemesa Telecomunicaciones, S.L.",Santa Cruz de Tenerife/TAZACORTE,CS,,,
15.007834/GC,"Industrias Lácteas Artesanales Bolaños, S.L.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",PP,,,
14.003058/GC,"Acosta Cordovez, María del Carmen","Palmas, Las/SAN BARTOLOME",EPC,,,
40.049453/TF,"Derivados Cárnicos Mayca, S.L.",Santa Cruz de Tenerife/ROSARIO (EL),CS,,,
15.007849/GC,"AGUILAR PADILLA, JOSE MIGUEL","Palmas, Las/PUERTO DEL ROSARIO",PP,,,
15.007853/TF,Juan Carlos Rodríguez González,Santa Cruz de Tenerife/ARICO,PP,,,
40.049683/GC,"Anidia, S.A.","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)",CS,,,
12.021467/GC,"Pescadería Chano, S.l.","Palmas, Las/TIAS",CS,,,
15.007860/TF,"Unitec Refrigeración Sur, S.L.",Santa Cruz de Tenerife/CANDELARIA,PP,,,
40.049881/TF,"RAMJOR DISTRIBUCIONES CANARIAS, S.L.",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
40.050179/GC,"KERO SUR, S.L.","Palmas, Las/ARRECIFE",CS,,,
14.003074/GC,ACUÑA DIAZ JUAN ANTONIO,"Palmas, Las/INGENIO",EPC,,,
10.025236/TF,"Aloyam Canarias, SLU",Santa Cruz de Tenerife/SAUZAL (EL),"RW, CP, MM, MP, PP",,MP,
40.050357/GC,"Dispa Cedrés Grupajes, S.L.","Palmas, Las/ARRECIFE",CS,,,
10.025247/TF,"Santana y Brito Soluciones Alimentarias, SL",Santa Cruz de Tenerife/REALEJOS (LOS),"MM, MP, PP",,MP,
15.007895/TF,"Quesería Medianito, SL",Santa Cruz de Tenerife/ARONA,PP,,,
40.050925/TF,"Distribuciones Frionorte, SL",Santa Cruz de Tenerife/ARAFO,RW,,,
40.050933/GC,"Comprapesca, S.L.","Palmas, Las/TELDE",RW,,,
40.051068/GC,"Medichavez, S.L.U.","Palmas, Las/ARRECIFE",CS,,,
40.051069/GC,"Jaime Llorca, S.A.","Palmas, Las/ARRECIFE","CS, RW",,,
40.051120/TF,"Bella Italia Islas Canarias, SL",Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
15.007907/TF,Ana Luz Sánchez Delgado,Santa Cruz de Tenerife/ROSARIO (EL),PP,,,
12.021650/TF,"ÁTICA OCEÁNICA, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,"PP, FFP",,,
15.007922/TF,José Salvador Betancort Pérez,Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,PP,,,
40.051635/TF,FRIGOTAMBRE S.L.,Santa Cruz de Tenerife/ARAFO,CS,,,
40.051709/TF,GLEZMENT ALIMENTACION C.B.,Santa Cruz de Tenerife/SANTIAGO DEL TEIDE,CS,,,
40.051731/TF,"Distribuciones y Logística Rodríguez y Baéz, SL",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
12.021691/TF,"FRIMANCHA CANARIAS, SLU",Santa Cruz de Tenerife/SAN CRISTOBAL DE LA LAGUNA,CS,,,
40.052015/TF,"General Markets Food Canarias, S.L.U.",Santa Cruz de Tenerife/ADEJE,CS,,,
12.021724/GC,"Opulent Ocean, S.L.","Palmas, Las/AGÜIMES",RW,,,
12.021731/TF,"La Palma Apropesca, SL",Santa Cruz de Tenerife/TAZACORTE,CS,,,
40.052215/TF,"General Markets Food Canarias, S.L.U.",Santa Cruz de Tenerife/SANTA CRUZ DE TENERIFE,CS,,,
40.052321/TF,"GRUPO EMPRESARIAL EL OJALA, SL",Santa Cruz de Tenerife/VALVERDE,RW,,,
40.052427/TF,Instaladora de Frío 22 Canarias SL,Santa Cruz de Tenerife/GRANADILLA DE ABONA,CS,,,
40.052571/GC,"Grupo Ganaderos de Fuerteventura, s. l.","Palmas, Las/PUERTO DEL ROSARIO",CS,,,
10.025491/GC,"Sediatlantic, S.L","Palmas, Las/PALMAS DE GRAN CANARIA (LAS)","CS, RW, MM, MP, PP",,MP,
40.052683/TF,"Central de Compras de Tenerife, SL",Santa Cruz de Tenerife/SAN MIGUEL DE ABONA,CS,,,
40.052684/TF,"Distribuye Gomera Fuerte, SL",Santa Cruz de Tenerife/SAN SEBASTIAN DE LA GOMERA,RW,,,
