"Nº RGSEAA (*)","Razón Social","Provincia/Localidad","Actividades","Especies (**)","Otros Detalles","TSE Feed Ban"
"12.08238/V","SENOZALAS ISEMEGLA, S.L.","Valencia/València/ALGEMESI","CS, RW, PP",,,
"12.08240/V","OCEANIC SEA-FOOD, S.L.","Valencia/València/CATARROJA","CS, PP, FFP",,,
"12.08242/OR","TOPI PESCADOS, S.L.","Ourense/VILAMARTIN DE VALDEORRAS","CS",,,
"12.08249/PO","PESCADOS CARBIA, S.L.","Pontevedra/ESTRADA (A)","CS",,,
"12.08250/PO","BREOGAN TENIENTE, S.L.U.","Pontevedra/VIGO","CS, PP, FFP",,,
"12.08282/M","ANTONIO DE MIGUEL, S.A.","Madrid/PINTO","CS, FFP",,,
"12.08285/T","CABO NORTE 2014, SA","Tarragona/REUS","RW",,,
"12.08305/J","S. COOP ANDALUZA BEREX 2009","Jaén/UBEDA","RW, PP, FFP",,,
"12.08307/S","MARISCOS RAOS S.L.","Cantabria/MALIAÑO","CS, RW, DC, PC",,,
"12.08318/LU","PESCADOS RUBEN, S.L.","Lugo/BURELA","RW, DC, FFP",,,
"12.08322/AB","ORTIZ DE LA TORRE, ANTONIO","Albacete/RODA (LA)","CS",,,
"12.08326/GR","CONGELADOS CARRY S.L.","Granada/GRANADA","CS",,,
"12.08347/CA","PESCADOS Y MARISCOS SALAS S.L.","Cádiz/SANLUCAR DE BARRAMEDA","RW, PP, DC, FFP",,,
"12.08363/T","PEIXOS GUZMAN CB","Tarragona/AMETLLA DE MAR (L')","CS",,,
"12.08377/CR","ALIMENTACION MAR-GO, S.L.","Ciudad Real/CIUDAD REAL","RW",,,
"12.08378/IB","GELMARFRED, SL","Islas Baleares/ALAIOR","RW",,,
"12.08400/MU","PROA INTERNACIONAL, S.L.U.","Murcia/ALCANTARILLA","CS, PP, FFP",,,
"12.08407/BI","URDAIBAI KONTZERBAK S.L.","Bizkaia/BERMEO","CS, PP",,,
"12.08412/AL","PESCADOS AMADEO S.L.","Almería/GARRUCHA","CS, RW",,,
"12.08416/MU","SIMO PASTOR, JORGE","Murcia/AGUILAS","RW",,,
"12.08423/C","CONSTRUCTORA RABUDANS, SL","Coruña, A/MUXIA","RW, DC",,,
"12.08432/BU","PESCA CEREZO, S. L.","Burgos/ARANDA DE DUERO","CS",,,
"12.08443/C","PESCADOS JESÚS PEDREIRA POSE, S.L.","Coruña, A/CAMARIÑAS","RW, PP, DC, FFP",,,
"12.08448/H","PESCADOS Y MARISCOS HERMANOS FELIPE S.L.","Huelva/PUNTA UMBRIA","CS, PP, DC, FFP",,,
"12.08496/SS","BACALAOS EGUILLOR, S.A.","Gipuzkoa/IRUN","CS, RW, PP",,,
"12.08502/MA","GOROPESCA S.A.","Málaga/MALAGA","RW, PP",,,
"12.08510/GE","SOLIPESCA SL","Girona/SANT FELIU DE GUIXOLS","CS, RW",,,
"12.08513/PO","CASA BOTAS- VDA. DE J. MARTINEZ BLASCO SL","Pontevedra/VIGO","CS, PP, FFP",,,
"12.08521/M","CONGELADOS Y FRESCOS DEL MAR, S.A.","Madrid/GETAFE","RW, PP, FFP",,"FL",
"12.08527/PM","CONGELADOS SOL MAR, SL","Palma de Mallorca/MARRATXI","RW, PP, FFP",,,
"12.08586/C","LONJA DE LA CORUÑA, S.A.","Coruña, A/CORUÑA (A)","WM, AH",,,
"12.08595/SA","FRANCISCO JAVIER HERNANDEZ GARCIA","Salamanca/FUENTES DE OÑORO","RW",,,
"12.08600/V","CALPDENIA, S.L.","Valencia/València/VALENCIA","CS",,,
"12.08611/V","DISTRIBUIDORA MARISCOS RODRIGUEZ, S.A. (DIMAROSA)","Valencia/València/VALENCIA","CS",,,
"12.08628/CA","MUÑOZ PAREJA Y RAMIREZ S.L.","Cádiz/CASA DE POSTAS","CS, PP, FFP",,,
"12.08638/OR","BELFRIO CONGELADOS Y DISTRIBUCIONES, S.L.","Ourense/PEREIRO DE AGUIAR (O)","CS",,,
"12.08656/CA","DIEGO J. ORIA DIAZ S.L.","Cádiz/LINEA DE LA CONCEPCION (LA)","RW, DC, FFP",,,
